年月,日,3-1氣温(℃)-平均
200806,28,23
200806,18,23.3
200806,27,23.3
200806,17,23.4
200806,20,23.4
200806,22,23.4
200806,25,23.4
200806,11,23.5
200806,13,23.5
200806,19,23.5
200806,30,23.5
200806,14,23.7
200806,21,23.7
200806,26,23.9
200806,24,24
200807,1,23.7
200807,9,24.8
200807,2,24.9
200807,3,25
200807,10,25
200807,8,25.3
200807,11,26.2
200807,28,26.6
200807,7,26.7
200807,6,27
200807,31,27.3
200807,4,27.6
200807,5,27.6
200807,21,27.9
200807,29,27.9
200807,22,28
200807,18,28.5
200807,17,28.6
200807,16,28.9
200807,20,29.1
200807,15,29.3
200807,23,29.3
200807,13,29.4
200807,12,29.5
200807,30,29.5
200807,24,30
200807,14,30.1
200807,19,30.5
200807,27,30.6
200807,25,31.1
200807,26,31.5
200902,17,2.1
200902,22,4.4
200902,21,4.6
200902,18,5.2
200902,19,5.6
200902,9,6.3
200902,1,6.4
200902,2,6.6
200902,11,7
200902,3,7.2
200902,6,7.3
200902,7,7.4
200902,27,7.5
200902,16,7.6
200902,8,7.7
200902,20,7.7
200902,24,7.8
200902,4,8
200902,10,8
200902,5,8.3
200902,13,8.4
200902,23,8.8
200902,12,9.1
200902,26,9.5
200902,28,9.6
200902,25,10.1
200902,15,12.7
200902,14,13
200903,3,4.9
200903,2,6.4
200903,11,6.6
200903,26,7
200903,28,7
200903,12,7.2
200903,27,7.3
200903,25,7.5
200903,29,7.5
200903,4,7.8
200903,15,7.9
200903,31,8.3
200903,13,8.5
200903,14,8.6
200903,30,8.6
200903,7,8.8
200903,5,8.9
200903,24,8.9
200903,9,9.1
200903,8,9.2
200903,23,9.7
200903,1,9.8
200903,6,10.6
200903,16,10.6
200903,10,10.7
200903,21,10.9
200903,18,11.8
200903,20,12.2
200903,17,13
200903,22,13.8
200903,19,14.4
200904,2,9.1
200904,4,9.4
200904,1,9.8
200904,27,11
200904,3,12.1
200904,5,12.3
200904,6,13.5
200904,26,13.7
200904,23,13.8
200904,24,13.9
200904,8,14
200904,28,14.1
200904,7,14.7
200904,9,15
200904,25,15.1
200904,10,15.3
200904,18,15.4
200904,30,15.4
200904,11,15.6
200904,14,15.7
200904,15,16.2
200904,29,16.2
200904,17,16.7
200904,12,16.8
200904,20,16.8
200904,21,16.8
200904,16,16.9
200904,22,17
200904,13,17.3
200904,19,18.6
200905,6,15.5
200905,5,15.7
200905,7,15.8
200905,16,16.6
200905,15,16.9
200905,8,17.3
200905,1,17.4
200905,14,17.4
200905,4,17.7
200905,3,17.9
200905,2,18
200905,17,18.3
200905,28,18.5
200905,19,19.3
200905,9,19.4
200905,26,19.4
200905,31,19.9
200905,13,20
200905,21,20.1
200905,24,20.1
200905,25,20.1
200905,30,20.3
200905,27,20.5
200905,22,20.8
200905,29,20.9
200905,18,21.2
200905,10,21.7
200905,23,22
200905,20,22.3
200905,11,22.6
200905,12,22.8
200906,5,18.9
200906,2,20.5
200906,4,20.6
200906,6,21
200906,10,21
200906,1,21.1
200906,3,21.3
200906,9,21.4
200906,12,21.5
200906,11,21.6
200906,7,21.9
200906,8,22
200906,16,22.2
200906,15,22.6
200906,17,22.9
200906,20,23
200906,18,23.2
200906,30,23.2
200906,13,23.3
200906,19,23.6
200906,29,23.6
200906,21,23.9
200906,22,24.3
200906,14,24.8
200906,24,25.2
200906,27,25.6
200906,28,25.6
200906,26,25.8
200906,25,26.2
200906,23,26.6
200907,3,22.9
200907,6,23.1
200907,5,23.8
200907,2,24.1
200907,4,24.5
200907,1,24.7
200907,28,24.7
200907,27,24.9
200907,8,25
200907,23,25.3
200907,31,25.4
200907,12,25.6
200907,21,25.6
200907,24,25.7
200907,22,25.8
200907,7,26.1
200907,26,26.1
200907,17,26.2
200907,25,26.8
200907,9,27
200907,20,27
200907,29,27.2
200907,11,27.3
200907,10,27.6
200907,18,27.6
200907,30,27.6
200907,19,27.9
200907,13,28.4
200907,16,28.6
200907,14,28.8
200907,15,29
201002,6,2.6
201002,4,3.6
201002,7,4.2
201002,5,4.3
201002,17,4.3
201002,3,4.7
201002,8,4.9
201002,13,4.9
201002,14,4.9
201002,19,4.9
201002,20,5.3
201002,12,5.5
201002,1,5.6
201002,15,5.7
201002,18,5.9
201002,16,6.3
201002,22,6.5
201002,2,6.7
201002,21,6.7
201002,11,8
201002,9,8.7
201002,23,9.8
201002,24,10.3
201002,28,10.6
201002,10,11
201002,25,12.1
201002,26,13.2
201002,27,14
201003,29,5.9
201003,30,6
201003,26,6.5
201003,11,6.6
201003,12,6.9
201003,10,7
201003,9,7.4
201003,17,7.5
201003,18,7.5
201003,27,7.6
201003,7,7.8
201003,8,8
201003,25,8.2
201003,31,8.4
201003,24,8.6
201003,4,8.8
201003,23,8.9
201003,22,9
201003,28,9.2
201003,1,9.4
201003,19,9.6
201003,3,9.8
201003,13,10.7
201003,15,10.8
201003,20,10.9
201003,6,11.4
201003,14,11.4
201003,21,11.4
201003,16,12.1
201003,2,12.4
201003,5,13.7
201004,15,8.4
201004,16,8.6
201004,3,9.4
201004,14,9.8
201004,4,9.9
201004,8,10.6
201004,17,11
201004,7,11.2
201004,2,11.4
201004,24,11.6
201004,25,11.8
201004,9,12.1
201004,23,12.1
201004,1,12.3
201004,22,12.7
201004,18,13
201004,26,13.6
201004,5,13.7
201004,20,13.7
201004,27,13.7
201004,12,14.2
201004,30,14.2
201004,19,14.3
201004,10,14.7
201004,13,15.2
201004,29,15.3
201004,11,16.6
201004,21,16.8
201004,28,17
201004,6,17.8
201005,13,13.7
201005,14,14
201005,1,14.2
201005,12,14.7
201005,15,15.5
201005,28,15.5
201005,11,15.7
201005,2,16.1
201005,10,16.5
201005,27,16.9
201005,3,17.1
201005,23,17.6
201005,29,17.7
201005,30,17.7
201005,16,17.8
201005,7,18.1
201005,26,18.4
201005,31,18.9
201005,19,19.4
201005,24,19.4
201005,17,19.6
201005,9,19.7
201005,25,19.9
201005,8,20
201005,5,20.2
201005,18,20.2
201005,4,20.3
201005,6,20.3
201005,20,21.3
201005,22,21.3
201005,21,24.9
201006,1,19
201006,14,19.4
201006,2,19.5
201006,3,20.8
201006,8,21
201006,6,21.1
201006,13,21.2
201006,15,21.3
201006,4,21.6
201006,9,21.6
201006,7,21.7
201006,18,22.7
201006,11,23.1
201006,25,23.1
201006,10,23.3
201006,5,23.9
201006,23,24.1
201006,26,24.2
201006,12,24.3
201006,20,24.5
201006,17,24.6
201006,16,24.8
201006,24,24.9
201006,19,25.1
201006,21,25.2
201006,22,25.3
201006,27,25.6
201006,29,28.7
201006,30,28.7
201006,28,29.6
201007,9,23.5
201007,14,24.6
201007,10,25.1
201007,11,25.1
201007,15,25.1
201007,3,25.2
201007,13,25.2
201007,7,25.4
201007,8,25.5
201007,2,25.9
201007,29,26
201007,16,26.2
201007,12,26.4
201007,17,26.7
201007,18,26.8
201007,1,27.1
201007,6,27.6
201007,5,27.9
201007,4,28
201007,19,28.4
201007,28,28.5
201007,30,28.7
201007,20,29.7
201007,31,29.8
201007,27,30.1
201007,21,30.8
201007,26,30.8
201007,24,31.3
201007,25,31.3
201007,22,32.1
201007,23,32.2
201102,14,1.5
201102,11,2.4
201102,13,2.9
201102,16,4.1
201102,12,4.3
201102,2,4.5
201102,15,4.6
201102,1,4.7
201102,10,4.7
201102,19,5.8
201102,3,6
201102,8,6
201102,17,6.1
201102,6,6.5
201102,5,6.6
201102,20,6.9
201102,4,7.2
201102,22,7.2
201102,26,7.2
201102,9,7.3
201102,18,7.5
201102,7,8
201102,21,8.6
201102,23,9
201102,27,9.6
201102,24,10.2
201102,28,10.6
201102,25,11.7
201103,17,2.5
201103,3,2.8
201103,4,2.9
201103,10,4.4
201103,26,4.5
201103,11,4.7
201103,16,4.9
201103,18,5.3
201103,9,5.6
201103,27,5.8
201103,25,6
201103,5,6.1
201103,23,6.2
201103,24,6.2
201103,12,6.5
201103,2,6.9
201103,8,6.9
201103,7,7.2
201103,28,7.2
201103,6,7.8
201103,1,8
201103,13,8
201103,29,8.7
201103,19,9
201103,30,10.3
201103,20,10.5
201103,14,10.6
201103,22,10.6
201103,31,11.4
201103,21,11.8
201103,15,13.8
201104,3,7.5
201104,4,8.9
201104,1,9.5
201104,5,9.6
201104,2,10.9
201104,12,11
201104,20,11
201104,6,11.4
201104,19,11.4
201104,25,11.8
201104,21,12
201104,11,12.3
201104,17,12.3
201104,13,12.4
201104,24,13
201104,26,13.4
201104,22,13.5
201104,16,13.6
201104,29,13.7
201104,7,13.9
201104,8,13.9
201104,18,13.9
201104,30,13.9
201104,28,14.1
201104,23,14.4
201104,9,15.1
201104,10,15.3
201104,14,15.3
201104,15,15.3
201104,27,16.4
201105,3,15.2
201105,24,15.7
201105,23,15.8
201105,1,15.9
201105,5,16
201105,27,16.2
201105,6,16.4
201105,11,17.6
201105,28,17.6
201105,4,17.7
201105,12,17.7
201105,2,18
201105,25,18.4
201105,7,18.5
201105,15,18.5
201105,30,18.5
201105,18,18.6
201105,9,18.7
201105,17,18.8
201105,16,18.9
201105,26,19
201105,31,19.1
201105,13,19.5
201105,14,19.5
201105,19,19.5
201105,29,19.7
201105,22,20.1
201105,20,20.8
201105,8,22.3
201105,21,22.4
201105,10,22.5
201106,1,16.6
201106,2,17.4
201106,3,19.7
201106,16,19.7
201106,17,20.5
201106,18,20.5
201106,7,20.8
201106,19,21.1
201106,5,21.4
201106,20,21.4
201106,4,21.5
201106,8,21.5
201106,12,21.6
201106,15,21.6
201106,10,22
201106,9,22.1
201106,11,22.4
201106,13,22.5
201106,14,23.6
201106,6,24.1
201106,21,24.4
201106,22,25.6
201106,23,27.8
201106,26,28.1
201106,24,28.6
201106,27,28.8
201106,28,29.1
201106,25,29.3
201106,30,30.2
201106,29,30.7
201107,22,22.8
201107,7,24.7
201107,26,25.5
201107,19,25.7
201107,24,25.9
201107,20,26.1
201107,23,26.1
201107,25,26.1
201107,6,26.2
201107,31,26.5
201107,21,26.7
201107,27,26.7
201107,8,27.2
201107,1,27.4
201107,3,27.7
201107,5,27.7
201107,18,27.8
201107,28,27.8
201107,2,28
201107,4,28
201107,17,28
201107,11,28.1
201107,12,28.1
201107,13,28.1
201107,14,28.1
201107,30,28.3
201107,10,28.5
201107,9,28.6
201107,15,28.7
201107,16,28.7
201107,29,28.7
201202,2,0.2
201202,18,1.1
201202,3,1.5
201202,19,2
201202,1,2.2
201202,9,2.5
201202,27,3.2
201202,13,3.3
201202,8,3.7
201202,17,3.9
201202,28,3.9
201202,10,4.1
201202,12,4.2
201202,20,4.3
201202,11,4.5
201202,4,4.8
201202,26,4.8
201202,6,5.1
201202,16,5.1
201202,21,5.3
201202,5,5.7
201202,14,5.7
201202,15,6.1
201202,29,7.5
201202,22,7.9
201202,7,8.1
201202,25,8.6
201202,23,9.8
201202,24,9.9
201203,12,3.7
201203,13,3.9
201203,14,5.3
201203,26,5.8
201203,4,6.1
201203,15,6.4
201203,25,6.4
201203,11,6.7
201203,16,6.7
201203,21,6.7
201203,19,7.1
201203,9,7.5
201203,20,7.5
201203,10,8.2
201203,1,8.7
201203,2,9
201203,22,9.2
201203,23,9.2
201203,27,9.2
201203,28,9.4
201203,3,9.5
201203,29,9.8
201203,31,10
201203,24,10.1
201203,5,10.2
201203,8,10.6
201203,17,10.6
201203,7,11
201203,30,11.3
201203,18,12.8
201203,6,15
201204,7,6.5
201204,1,6.8
201204,6,7.7
201204,8,8.1
201204,2,9.3
201204,4,9.4
201204,5,11.4
201204,9,11.9
201204,3,12.2
201204,14,12.4
201204,15,13
201204,22,13.2
201204,11,14.2
201204,10,14.3
201204,16,14.3
201204,17,14.7
201204,18,14.8
201204,20,14.9
201204,21,14.9
201204,13,15.9
201204,19,16.1
201204,26,16.3
201204,23,16.4
201204,12,17.1
201204,28,17.8
201204,27,17.9
201204,25,18.3
201204,29,19
201204,30,19
201204,24,20.3
201205,12,13.6
201205,11,14.3
201205,7,15.6
201205,13,16.7
201205,14,17
201205,15,17.1
201205,10,17.4
201205,4,17.7
201205,18,17.7
201205,2,17.8
201205,6,18.1
201205,9,18.1
201205,8,18.3
201205,19,18.3
201205,20,18.6
201205,1,18.9
201205,17,19.2
201205,22,19.3
201205,21,19.4
201205,30,19.4
201205,29,19.5
201205,25,19.6
201205,26,19.8
201205,3,20.1
201205,5,20.1
201205,31,20.3
201205,24,20.7
201205,27,20.7
201205,16,20.9
201205,28,20.9
201205,23,21
201206,21,19.7
201206,9,20
201206,12,20.1
201206,5,20.2
201206,16,20.7
201206,4,20.8
201206,13,20.8
201206,3,20.9
201206,26,21.1
201206,27,21.3
201206,2,21.4
201206,11,21.4
201206,28,21.4
201206,7,21.7
201206,8,21.8
201206,22,21.8
201206,14,22
201206,15,22
201206,1,22.1
201206,24,22.1
201206,10,22.5
201206,25,22.6
201206,6,23
201206,19,23.2
201206,23,23.3
201206,30,23.3
201206,29,23.6
201206,17,24
201206,18,24.1
201206,20,24.3
201207,21,22.4
201207,1,22.8
201207,3,23.3
201207,22,23.4
201207,6,23.9
201207,7,24.6
201207,8,25.1
201207,11,25.1
201207,20,25.2
201207,9,25.3
201207,10,25.4
201207,13,25.7
201207,23,25.9
201207,5,26.1
201207,12,26.3
201207,2,26.5
201207,4,26.6
201207,14,27.7
201207,24,28
201207,31,28.4
201207,15,28.6
201207,17,29
201207,16,29.1
201207,30,29.5
201207,18,29.9
201207,25,30.2
201207,29,30.2
201207,27,30.7
201207,28,31
201207,19,31.3
201207,26,31.6
201302,8,1.7
201302,16,1.9
201302,25,2.2
201302,9,2.4
201302,17,2.5
201302,24,2.8
201302,12,3.3
201302,20,3.7
201302,21,3.8
201302,19,4
201302,26,4.1
201302,18,4.4
201302,10,4.9
201302,22,4.9
201302,23,4.9
201302,11,5.3
201302,15,5.3
201302,1,5.4
201302,13,5.5
201302,6,6.2
201302,14,6.3
201302,5,6.9
201302,4,7
201302,27,7
201302,7,7.1
201302,3,8.1
201302,28,9.4
201302,2,10
201303,3,4.6
201303,2,4.7
201303,11,6
201303,14,6
201303,4,6.3
201303,12,6.7
201303,15,6.7
201303,21,6.8
201303,26,7.3
201303,5,7.4
201303,1,8.6
201303,22,8.6
201303,27,8.9
201303,7,9.1
201303,10,9.1
201303,6,9.2
201303,24,10.2
201303,25,10.2
201303,13,10.5
201303,23,10.7
201303,31,10.7
201303,17,11
201303,16,11.1
201303,30,12.1
201303,20,12.5
201303,28,13.1
201303,8,13.3
201303,29,14
201303,9,14.9
201303,18,15.4
201303,19,17.2
201304,12,8.8
201304,11,9.2
201304,21,10
201304,13,10.3
201304,20,10.7
201304,22,10.8
201304,10,11.4
201304,19,11.6
201304,8,11.7
201304,23,11.8
201304,1,11.9
201304,14,12.3
201304,9,12.6
201304,7,12.7
201304,3,12.8
201304,2,13.6
201304,27,13.7
201304,26,13.9
201304,5,15
201304,24,15.1
201304,6,15.3
201304,16,15.4
201304,30,15.5
201304,4,15.6
201304,28,15.6
201304,29,16
201304,17,16.9
201304,15,17.1
201304,18,17.2
201304,25,17.6
201305,2,11.7
201305,1,12.9
201305,3,14.3
201305,7,14.4
201305,4,14.5
201305,8,16.5
201305,5,16.7
201305,10,17
201305,11,17
201305,6,17.6
201305,19,17.6
201305,9,18.3
201305,16,19
201305,18,19.1
201305,17,19.2
201305,13,19.3
201305,14,20.2
201305,29,20.3
201305,15,20.4
201305,24,20.6
201305,28,20.6
201305,12,20.8
201305,25,20.8
201305,26,21.4
201305,27,21.5
201305,31,21.9
201305,20,22
201305,30,22.7
201305,22,22.9
201305,21,23.3
201305,23,23.3
201306,21,20.4
201306,20,20.9
201306,1,21.2
201306,26,21.2
201306,11,21.4
201306,2,21.6
201306,6,21.6
201306,3,21.7
201306,5,22.1
201306,10,22.1
201306,4,22.3
201306,7,22.3
201306,9,22.3
201306,28,22.6
201306,22,22.9
201306,24,23.1
201306,8,23.3
201306,25,23.5
201306,30,23.5
201306,27,23.7
201306,29,23.7
201306,23,24
201306,12,24.3
201306,15,24.4
201306,19,25
201306,17,25.9
201306,14,26.2
201306,16,26.3
201306,13,26.4
201306,18,27.9
201307,2,23.3
201307,1,24.1
201307,4,24.1
201307,3,24.3
201307,20,25.9
201307,29,26.1
201307,24,26.2
201307,5,26.9
201307,21,27.1
201307,16,27.2
201307,19,27.2
201307,17,27.3
201307,14,27.4
201307,25,27.4
201307,22,28
201307,15,28.4
201307,26,28.4
201307,27,28.4
201307,28,28.7
201307,6,28.8
201307,13,28.8
201307,7,28.9
201307,18,29
201307,31,29.5
201307,30,30.2
201307,8,30.4
201307,23,30.4
201307,9,31.1
201307,12,31.9
201307,10,32.1
201307,11,32.2
201402,5,0.9
201402,14,1.7
201402,6,1.8
201402,8,2.4
201402,11,2.8
201402,18,3.4
201402,7,3.7
201402,19,3.9
201402,21,4.2
201402,10,4.3
201402,22,4.4
201402,20,4.7
201402,12,4.9
201402,15,5
201402,9,5.3
201402,13,5.3
201402,23,5.4
201402,17,5.6
201402,16,5.9
201402,1,6
201402,4,6
201402,24,6.7
201402,25,8.1
201402,2,8.6
201402,26,8.7
201402,3,10.2
201402,27,10.4
201402,28,13
201403,10,2.7
201403,7,3.4
201403,6,3.6
201403,8,4.6
201403,4,5.6
201403,21,5.9
201403,11,6
201403,9,6.5
201403,14,6.6
201403,15,6.7
201403,22,6.7
201403,3,7.2
201403,5,7.6
201403,12,8.2
201403,16,9
201403,2,9.5
201403,13,9.6
201403,20,9.7
201403,17,10.6
201403,23,10.7
201403,1,10.8
201403,18,11.3
201403,19,11.3
201403,26,11.9
201403,31,12.2
201403,24,12.3
201403,28,12.7
201403,29,13.3
201403,27,13.5
201403,25,14.1
201403,30,15
201404,6,6.9
201404,5,8.6
201404,20,10.9
201404,7,11.6
201404,11,11.8
201404,4,12.2
201404,13,12.5
201404,1,13
201404,21,13.1
201404,10,13.8
201404,14,13.9
201404,19,13.9
201404,2,14.1
201404,12,14.2
201404,9,14.6
201404,24,14.8
201404,3,14.9
201404,22,15
201404,29,15.2
201404,23,15.4
201404,18,15.5
201404,8,15.6
201404,28,15.7
201404,15,16.1
201404,25,16.1
201404,27,16.5
201404,26,16.6
201404,30,17.6
201404,16,19.1
201404,17,19.8
201405,6,15.7
201405,7,16.2
201405,4,16.5
201405,5,16.5
201405,8,17.1
201405,10,17.6
201405,3,17.9
201405,9,17.9
201405,11,18
201405,12,18
201405,21,18.1
201405,15,18.2
201405,1,18.5
201405,20,18.5
201405,22,18.9
201405,17,19
201405,19,19.1
201405,23,19.2
201405,14,19.4
201405,26,19.4
201405,24,19.6
201405,16,19.7
201405,2,20.6
201405,18,20.7
201405,28,21.3
201405,27,21.5
201405,29,21.5
201405,13,21.6
201405,30,22.3
201405,25,22.8
201405,31,25
201406,5,19.8
201406,18,20.5
201406,11,21.8
201406,6,22
201406,4,22.1
201406,13,22.6
201406,22,22.6
201406,7,22.7
201406,3,23.1
201406,19,23.1
201406,28,23.1
201406,8,23.4
201406,9,23.4
201406,2,23.6
201406,10,23.6
201406,14,23.6
201406,21,23.6
201406,27,23.7
201406,20,24
201406,25,24
201406,24,24.1
201406,26,24.2
201406,17,24.3
201406,12,24.4
201406,23,24.4
201406,15,24.7
201406,1,24.9
201406,16,25.2
201406,30,25.2
201406,29,25.3
201407,3,22.2
201407,4,23.6
201407,6,23.8
201407,5,24.5
201407,19,24.8
201407,7,24.9
201407,2,25.2
201407,13,25.7
201407,20,25.8
201407,9,25.9
201407,10,25.9
201407,29,26.5
201407,1,26.7
201407,8,26.7
201407,21,26.7
201407,30,26.7
201407,14,26.9
201407,11,27.2
201407,28,27.2
201407,27,28.2
201407,15,28.4
201407,22,28.4
201407,16,28.5
201407,31,28.5
201407,12,28.8
201407,18,29.3
201407,26,29.9
201407,17,30
201407,23,30.3
201407,24,30.9
201407,25,31.9
201502,9,2.1
201502,1,2.8
201502,13,4
201502,2,4.2
201502,10,4.4
201502,11,4.9
201502,14,4.9
201502,7,5
201502,8,5
201502,4,5.2
201502,17,5.3
201502,3,5.5
201502,5,5.7
201502,6,5.8
201502,20,5.9
201502,19,6.2
201502,21,6.2
201502,12,6.7
201502,15,6.9
201502,18,6.9
201502,28,6.9
201502,27,7
201502,16,7.4
201502,26,8.2
201502,25,9.5
201502,22,9.8
201502,24,9.8
201502,23,12.1
201503,11,4
201503,10,5
201503,5,5.5
201503,3,5.6
201503,24,6.1
201503,15,6.3
201503,25,6.6
201503,6,6.9
201503,14,6.9
201503,12,7
201503,2,7.2
201503,1,7.6
201503,23,8.4
201503,7,8.5
201503,13,8.8
201503,26,9.3
201503,9,9.4
201503,4,9.9
201503,8,10.7
201503,16,10.7
201503,27,11.2
201503,29,11.7
201503,21,12.2
201503,17,12.9
201503,22,13
201503,28,13.2
201503,18,13.3
201503,31,13.5
201503,20,13.9
201503,30,14
201503,19,14.6
201504,8,8
201504,9,10.4
201504,10,10.4
201504,7,10.8
201504,13,12.4
201504,15,12.8
201504,2,12.9
201504,12,12.9
201504,3,13
201504,11,13.2
201504,18,13.2
201504,5,13.4
201504,1,13.7
201504,14,13.7
201504,17,13.8
201504,19,14
201504,16,14.4
201504,21,14.6
201504,6,16
201504,22,16.1
201504,4,16.4
201504,26,16.7
201504,24,17.6
201504,20,18.3
201504,23,18.9
201504,25,18.9
201504,30,18.9
201504,29,19.3
201504,28,19.4
201504,27,19.8
201505,11,16.8
201505,10,18.4
201505,12,18.5
201505,21,18.5
201505,9,18.7
201505,6,18.8
201505,22,19
201505,4,19.1
201505,5,19.1
201505,18,19.2
201505,3,19.5
201505,1,19.6
201505,23,19.9
201505,19,20
201505,20,20
201505,2,20.1
201505,16,20.3
201505,24,20.5
201505,7,20.6
201505,25,20.7
201505,14,20.8
201505,15,21.4
201505,17,21.5
201505,13,21.6
201505,28,21.6
201505,8,21.7
201505,31,23.9
201505,29,24
201505,26,24.6
201505,27,25.2
201505,30,27.3
201506,5,17
201506,8,19
201506,6,19.3
201506,7,19.6
201506,11,19.9
201506,9,20.6
201506,4,20.7
201506,18,20.7
201506,21,20.9
201506,19,21.4
201506,30,21.5
201506,26,21.7
201506,29,21.8
201506,3,21.9
201506,12,22
201506,28,22
201506,14,22.3
201506,2,22.4
201506,22,22.5
201506,1,22.6
201506,16,22.9
201506,20,23
201506,27,23.2
201506,10,23.4
201506,17,23.5
201506,23,23.5
201506,15,24
201506,24,24
201506,25,24.1
201506,13,24.9
201507,5,21
201507,6,21
201507,1,21.6
201507,7,21.7
201507,8,22.3
201507,4,22.5
201507,3,22.6
201507,9,23.5
201507,10,23.7
201507,2,23.8
201507,17,25.7
201507,11,26
201507,12,26
201507,16,26.1
201507,22,26.1
201507,18,26.2
201507,23,26.4
201507,19,27
201507,15,27.4
201507,14,27.8
201507,21,28.3
201507,20,28.4
201507,24,28.6
201507,27,29
201507,13,29.2
201507,25,29.8
201507,28,30.1
201507,29,30.1
201507,30,30.2
201507,26,30.4
201507,31,31.7
201602,8,3.7
201602,16,4.6
201602,18,4.6
201602,7,4.8
201602,3,4.9
201602,17,4.9
201602,10,5
201602,25,5.1
201602,26,5.2
201602,4,5.4
201602,24,5.5
201602,11,5.9
201602,27,6
201602,6,6.2
201602,2,6.3
201602,9,6.3
201602,15,6.3
201602,22,6.8
201602,1,6.9
201602,29,7.2
201602,5,7.3
201602,12,7.4
201602,20,7.6
201602,21,7.8
201602,19,8.2
201602,28,8.5
201602,23,9.2
201602,13,9.7
201602,14,14.2
201603,1,2.3
201603,2,5.3
201603,14,6.5
201603,25,6.8
201603,16,6.9
201603,12,7.1
201603,13,7.3
201603,11,7.4
201603,10,7.5
201603,15,8
201603,3,8.1
201603,26,8.3
201603,21,9
201603,24,9
201603,27,9
201603,4,9.1
201603,22,9.3
201603,9,10.3
201603,17,10.6
201603,20,11
201603,18,11.8
201603,5,11.9
201603,28,11.9
201603,23,12.3
201603,29,12.4
201603,30,13.7
201603,6,14
201603,31,14.6
201603,8,14.8
201603,19,14.8
201603,7,14.9
201604,12,10.5
201604,11,11.1
201604,1,12.8
201604,7,13.4
201604,13,13.5
201604,29,13.5
201604,16,14.4
201604,20,14.4
201604,2,14.7
201604,15,14.7
201604,5,14.8
201604,3,15.1
201604,4,15.2
201604,8,15.5
201604,21,15.5
201604,6,15.6
201604,9,15.6
201604,19,15.6
201604,28,15.8
201604,10,16
201604,30,16.2
201604,18,16.3
201604,23,17.1
201604,27,17.3
201604,14,17.7
201604,24,18
201604,25,18.1
201604,26,18.2
201604,22,18.6
201604,17,21.7
201605,6,15.9
201605,7,16.7
201605,9,17
201605,10,17.2
201605,17,17.2
201605,2,18.1
201605,11,18.1
201605,1,18.8
201605,16,19
201605,12,19.1
201605,8,19.2
201605,13,19.3
201605,3,19.4
201605,18,19.6
201605,20,19.7
201605,30,19.8
201605,15,19.9
201605,19,20.2
201605,29,20.4
201605,21,20.6
201605,5,21
201605,28,21.1
201605,14,21.5
201605,4,21.6
201605,25,22.3
201605,22,22.5
201605,26,22.6
201605,27,23.1
201605,24,23.2
201605,31,23.2
201605,23,24.2
201606,5,18.8
201606,2,19.5
201606,3,19.9
201606,1,20.5
201606,6,20.6
201606,7,20.6
201606,4,20.7
201606,28,20.8
201606,8,21.4
201606,16,21.4
201606,9,22
201606,13,22.1
201606,24,22.1
201606,29,22.3
201606,12,22.4
201606,19,22.4
201606,11,23.3
201606,25,23.5
201606,15,23.7
201606,27,23.7
201606,10,23.9
201606,30,23.9
201606,14,24.2
201606,22,24.2
201606,17,24.4
201606,26,24.4
201606,20,24.7
201606,23,24.8
201606,18,25.2
201606,21,25.4
201607,9,22.7
201607,26,23.7
201607,23,24.7
201607,27,25.1
201607,6,25.3
201607,22,25.3
201607,24,25.4
201607,16,25.5
201607,25,25.6
201607,15,26.1
201607,10,26.3
201607,17,26.6
201607,28,26.6
201607,8,26.8
201607,5,26.9
201607,30,26.9
201607,21,27
201607,1,27.1
201607,29,27.1
201607,2,27.2
201607,13,27.4
201607,20,27.5
201607,12,28.1
201607,14,28.1
201607,4,28.3
201607,19,28.5
201607,31,28.5
201607,18,28.7
201607,3,29
201607,11,29.6
201607,7,29.9
201702,10,2.6
201702,11,2.9
201702,12,3
201702,7,3.2
201702,9,3.7
201702,13,3.9
201702,14,4
201702,21,4
201702,8,4.7
201702,2,4.8
201702,1,4.9
201702,5,4.9
201702,22,5.1
201702,24,5.2
201702,15,5.5
201702,19,5.8
201702,25,6.2
201702,28,6.2
201702,16,6.3
201702,20,6.3
201702,27,6.7
201702,6,7.3
201702,3,7.4
201702,4,7.5
201702,26,7.5
201702,17,7.6
201702,18,8
201702,23,9.6
201703,8,5.7
201703,1,5.9
201703,7,6.6
201703,9,6.9
201703,15,6.9
201703,12,7
201703,4,7.1
201703,2,7.4
201703,11,7.5
201703,10,7.8
201703,25,7.8
201703,24,7.9
201703,3,8
201703,16,8.2
201703,26,8.2
201703,17,8.4
201703,13,8.8
201703,14,9
201703,31,9
201703,5,9.2
201703,22,9.2
201703,27,9.2
201703,6,9.4
201703,21,9.4
201703,18,9.7
201703,23,9.7
201703,28,9.7
201703,29,10.6
201703,19,11.2
201703,20,11.6
201703,30,12.1
201704,1,8.1
201704,2,8.9
201704,10,11.5
201704,11,11.8
201704,5,12.2
201704,3,12.4
201704,13,12.6
201704,14,13.1
201704,12,13.2
201704,4,14
201704,6,14.4
201704,21,14.8
201704,22,14.9
201704,23,14.9
201704,19,15
201704,24,15
201704,29,15
201704,15,15.1
201704,20,15.1
201704,27,15.2
201704,28,15.2
201704,26,15.6
201704,9,15.7
201704,30,15.8
201704,7,15.9
201704,17,16.2
201704,25,16.4
201704,18,16.9
201704,8,17
201704,16,17
201705,10,16.5
201705,2,16.6
201705,3,17
201705,4,17.1
201705,13,17.5
201705,1,18
201705,16,18.7
201705,17,18.8
