年月,日,3-1氣温(℃)-平均
200806,1,16.2
200806,3,16.2
200806,15,16.5
200806,14,16.6
200806,2,16.7
200806,16,16.7
200806,4,17.1
200806,5,18
200806,17,18.6
200806,6,18.9
200806,7,19.2
200806,12,19.3
200806,24,19.7
200806,29,19.9
200806,23,20.1
200806,13,20.5
200806,26,20.5
200806,11,20.7
200806,25,20.8
200806,8,21.1
200806,9,21.3
200806,18,21.4
200806,27,21.4
200806,19,21.7
200806,30,21.7
200806,10,21.9
200806,22,22.3
200806,28,23
200806,21,24.7
200806,20,24.9
200807,1,20.4
200807,3,21
200807,2,21.5
200807,25,22.1
200807,11,22.2
200807,10,23
200807,29,23.1
200807,30,23.1
200807,7,23.7
200807,9,23.7
200807,4,24.1
200807,8,24.1
200807,12,24.1
200807,20,24.1
200807,14,24.5
200807,15,24.6
200807,18,24.9
200807,6,25
200807,31,25
200807,13,25.1
200807,21,25.1
200807,26,25.2
200807,16,25.4
200807,28,25.4
200807,19,25.6
200807,5,25.8
200807,24,25.8
200807,27,26
200807,22,27.1
200807,23,27.2
200807,17,27.3
200902,16,-2.3
200902,17,-2.3
200902,18,-1.9
200902,21,-1.9
200902,19,-1.7
200902,4,-1.1
200902,5,-0.9
200902,1,-0.1
200902,20,0
200902,24,0
200902,27,0.3
200902,2,0.5
200902,8,0.7
200902,7,1
200902,3,1.1
200902,23,1.1
200902,6,1.2
200902,11,1.8
200902,28,1.8
200902,10,1.9
200902,26,2
200902,22,2.1
200902,25,2.3
200902,13,2.9
200902,9,3.4
200902,12,3.6
200902,15,4.4
200902,14,7.1
200903,11,-1.1
200903,2,0.2
200903,12,0.6
200903,3,0.7
200903,25,1.1
200903,28,1.1
200903,29,1.4
200903,26,1.5
200903,1,1.7
200903,4,1.9
200903,30,2.1
200903,13,2.7
200903,27,3.3
200903,7,3.7
200903,24,3.9
200903,5,4
200903,14,4.1
200903,6,4.2
200903,15,4.2
200903,31,4.6
200903,21,4.7
200903,10,4.8
200903,22,4.9
200903,23,5
200903,8,5.2
200903,9,5.6
200903,17,6.3
200903,20,6.7
200903,16,7.3
200903,18,10.8
200903,19,16.1
200904,1,3.7
200904,2,5.3
200904,16,7.8
200904,25,7.9
200904,3,8.3
200904,4,8.3
200904,27,8.3
200904,28,8.4
200904,23,8.8
200904,24,8.9
200904,17,9
200904,26,9.3
200904,6,9.7
200904,7,10.2
200904,5,10.3
200904,29,10.3
200904,8,10.8
200904,20,11.4
200904,15,11.5
200904,9,12.7
200904,19,12.7
200904,14,12.8
200904,30,12.9
200904,18,13
200904,22,13.4
200904,12,13.6
200904,21,14
200904,11,14.4
200904,13,15.4
200904,10,15.5
200905,15,10.7
200905,14,10.9
200905,16,13.3
200905,17,14.5
200905,13,14.8
200905,1,15.1
200905,25,15.8
200905,2,16.5
200905,3,16.5
200905,31,16.6
200905,24,16.7
200905,29,16.7
200905,7,16.9
200905,6,17.1
200905,26,17.3
200905,8,17.4
200905,18,17.6
200905,23,17.6
200905,12,17.7
200905,4,18.1
200905,5,18.2
200905,30,18.2
200905,22,18.3
200905,27,18.7
200905,28,18.7
200905,11,18.8
200905,19,18.8
200905,9,18.9
200905,20,19.1
200905,21,21.2
200905,10,21.4
200906,1,16.1
200906,18,16.7
200906,6,18.1
200906,17,18.1
200906,13,18.2
200906,15,18.2
200906,14,18.3
200906,16,18.3
200906,7,18.4
200906,4,18.6
200906,8,19.1
200906,9,19.1
200906,5,19.4
200906,11,19.4
200906,3,19.7
200906,2,20
200906,19,20.1
200906,10,20.3
200906,20,20.3
200906,24,20.4
200906,12,20.8
200906,21,21
200906,22,21.4
200906,30,22.6
200906,23,23.6
200906,25,23.6
200906,29,24.7
200906,28,25
200906,26,25.5
200906,27,25.5
200907,1,19.5
200907,2,20
200907,21,20.2
200907,14,21
200907,4,21.3
200907,9,21.3
200907,13,21.7
200907,3,21.8
200907,11,21.9
200907,12,22
200907,10,22.5
200907,22,22.6
200907,20,22.9
200907,31,23
200907,29,23.2
200907,5,23.4
200907,18,23.4
200907,30,23.8
200907,23,23.9
200907,27,24
200907,8,24.4
200907,6,24.5
200907,24,24.8
200907,28,24.8
200907,19,25.1
200907,26,25.3
200907,16,25.6
200907,17,25.8
200907,7,26
200907,25,26.4
200907,15,26.7
201002,6,-5.8
201002,3,-4.2
201002,5,-3.9
201002,4,-3.7
201002,13,-2.3
201002,17,-1.9
201002,12,-1.8
201002,2,-1.3
201002,7,-1.3
201002,14,-0.7
201002,16,-0.6
201002,11,-0.4
201002,21,-0.3
201002,18,-0.2
201002,20,-0.2
201002,15,0.1
201002,10,0.3
201002,19,0.4
201002,22,1
201002,8,1.6
201002,1,1.7
201002,28,1.9
201002,9,2.6
201002,24,4.2
201002,23,4.6
201002,26,5.5
201002,27,5.5
201002,25,6.6
201003,9,-1.5
201003,29,0.1
201003,28,0.5
201003,2,0.9
201003,10,0.9
201003,30,1
201003,25,1.1
201003,27,1.1
201003,17,1.2
201003,8,1.6
201003,18,1.7
201003,3,1.9
201003,26,1.9
201003,1,2
201003,7,3.1
201003,4,3.2
201003,11,3.5
201003,22,3.5
201003,14,3.6
201003,31,4.5
201003,12,4.8
201003,13,4.9
201003,19,4.9
201003,24,5.4
201003,6,5.6
201003,15,5.8
201003,21,5.8
201003,23,6.8
201003,16,7.4
201003,5,8.2
201003,20,8.6
201004,17,2.1
201004,16,4
201004,12,4.3
201004,14,5
201004,15,5
201004,3,5.3
201004,18,5.3
201004,22,5.3
201004,8,5.5
201004,23,5.5
201004,4,5.7
201004,24,6.4
201004,5,6.5
201004,7,7.2
201004,2,7.5
201004,9,7.8
201004,1,8.1
201004,27,8.1
201004,19,8.8
201004,25,9.4
201004,11,10.3
201004,26,10.3
201004,29,10.7
201004,6,11
201004,21,11
201004,28,11.2
201004,13,11.3
201004,30,11.3
201004,10,12
201004,20,12.6
201005,14,9.2
201005,13,9.6
201005,15,10.7
201005,1,11.7
201005,12,11.9
201005,29,11.9
201005,28,12.3
201005,2,12.8
201005,27,12.9
201005,10,13.9
201005,16,14.3
201005,11,14.5
201005,30,14.5
201005,9,14.7
201005,26,14.7
201005,24,15.3
201005,31,15.5
201005,7,16.2
201005,23,16.2
201005,8,16.6
201005,17,17
201005,3,17.4
201005,25,18.4
201005,20,18.5
201005,19,18.8
201005,22,18.9
201005,4,19.2
201005,18,19.6
201005,5,20
201005,21,20.2
201005,6,21.1
201006,5,15.6
201006,1,17.1
201006,4,17.3
201006,6,18.5
201006,2,18.6
201006,3,18.8
201006,8,20.2
201006,14,20.4
201006,7,20.9
201006,16,21.2
201006,23,21.3
201006,30,21.4
201006,9,21.6
201006,10,21.6
201006,11,21.8
201006,24,21.8
201006,15,23.1
201006,19,23.1
201006,27,23.1
201006,12,23.2
201006,21,23.4
201006,25,23.4
201006,18,23.6
201006,17,23.8
201006,20,23.8
201006,22,23.8
201006,13,24.4
201006,29,24.5
201006,28,24.6
201006,26,25
201007,13,20.2
201007,11,21.9
201007,14,22.1
201007,12,23.4
201007,10,23.7
201007,15,24.1
201007,2,24.2
201007,9,24.2
201007,17,24.4
201007,3,24.5
201007,4,24.8
201007,1,24.9
201007,5,25.1
201007,16,25.1
201007,29,25.1
201007,6,25.8
201007,8,25.8
201007,7,26
201007,18,26
201007,30,26
201007,25,26.3
201007,26,26.3
201007,19,27.1
201007,20,27.2
201007,21,27.6
201007,28,27.7
201007,23,27.9
201007,22,28.2
201007,31,28.2
201007,27,28.6
201007,24,28.8
201102,3,-1.3
201102,12,-1.2
201102,11,-0.9
201102,10,-0.8
201102,20,-0.8
201102,4,-0.6
201102,13,-0.5
201102,9,-0.4
201102,1,-0.3
201102,8,-0.3
201102,6,-0.2
201102,2,-0.1
201102,21,-0.1
201102,14,0
201102,5,0.2
201102,17,0.2
201102,19,0.2
201102,26,0.2
201102,15,0.4
201102,22,0.5
201102,27,0.5
201102,7,0.8
201102,16,0.8
201102,28,0.9
201102,18,1.3
201102,23,2.3
201102,25,3.5
201102,24,5.4
201103,3,-2.5
201103,17,-2.5
201103,4,-2.3
201103,10,-2.2
201103,11,-1.1
201103,18,-1
201103,16,-0.7
201103,9,-0.2
201103,2,0.5
201103,23,0.9
201103,8,1
201103,26,1
201103,5,1.1
201103,27,1.2
201103,12,1.4
201103,25,1.4
201103,7,1.5
201103,24,1.7
201103,1,1.9
201103,19,2.3
201103,28,2.4
201103,15,2.6
201103,6,2.9
201103,22,3.2
201103,21,4.4
201103,31,4.6
201103,20,5
201103,29,5.4
201103,13,5.7
201103,30,5.7
201103,14,8.1
201104,4,2.9
201104,3,3.5
201104,11,5.1
201104,12,5.4
201104,19,5.5
201104,20,5.6
201104,5,5.7
201104,1,7
201104,2,7.1
201104,6,7.7
201104,9,7.8
201104,17,8.1
201104,21,8.4
201104,18,8.7
201104,10,9.1
201104,7,9.7
201104,22,9.8
201104,25,9.8
201104,29,9.9
201104,16,10
201104,8,10.4
201104,13,10.7
201104,24,10.8
201104,23,11.2
201104,28,12.2
201104,14,12.6
201104,26,12.9
201104,30,13
201104,15,13.5
201104,27,14.3
201105,5,11.4
201105,2,11.9
201105,6,12.1
201105,3,12.6
201105,4,13.2
201105,23,13.2
201105,31,13.4
201105,22,13.6
201105,30,13.6
201105,11,14
201105,1,15
201105,10,15
201105,12,15.1
201105,8,15.3
201105,18,15.5
201105,14,15.7
201105,24,15.7
201105,26,15.7
201105,13,16
201105,25,16.1
201105,17,16.3
201105,7,16.8
201105,9,16.9
201105,29,17.3
201105,15,17.7
201105,28,18.1
201105,16,18.4
201105,19,18.5
201105,27,18.6
201105,21,20.4
201105,20,21
201106,1,12.5
201106,2,14.4
201106,15,17.8
201106,26,17.9
201106,14,18.1
201106,25,18.1
201106,3,18.8
201106,16,18.8
201106,27,18.9
201106,18,19.3
201106,17,19.4
201106,6,19.6
201106,13,20.4
201106,12,20.6
201106,11,20.8
201106,5,20.9
201106,8,20.9
201106,9,21.3
201106,19,21.6
201106,7,21.7
201106,4,21.8
201106,28,22.6
201106,24,23.3
201106,10,23.6
201106,20,23.7
201106,21,23.7
201106,23,23.7
201106,29,25.9
201106,22,26.3
201106,30,26.7
201107,21,18.1
201107,22,18.5
201107,23,21.9
201107,31,22.7
201107,5,23
201107,1,23.6
201107,28,23.6
201107,30,23.8
201107,20,24
201107,4,24.1
201107,6,24.3
201107,26,24.3
201107,27,24.3
201107,29,24.3
201107,25,24.8
201107,7,25.2
201107,3,25.4
201107,24,25.4
201107,2,25.5
201107,11,26
201107,10,26.9
201107,12,27
201107,13,27.1
201107,14,27.5
201107,15,27.5
201107,8,27.7
201107,9,27.7
201107,16,27.8
201107,17,27.8
201107,19,27.8
201107,18,27.9
201202,11,-4.7
201202,18,-4.5
201202,17,-4.2
201202,2,-3.7
201202,19,-3.6
201202,9,-3.4
201202,12,-3.4
201202,28,-3.4
201202,1,-3.3
201202,10,-3.3
201202,27,-3.3
201202,3,-3.2
201202,16,-2.6
201202,8,-2.4
201202,6,-2.3
201202,29,-2.1
201202,5,-1.9
201202,22,-1.9
201202,13,-1.8
201202,20,-1.4
201202,4,-1.3
201202,26,-1.3
201202,25,-0.4
201202,15,-0.2
201202,14,-0.1
201202,21,0.7
201202,7,1.6
201202,23,1.8
201202,24,2
201203,4,-0.9
201203,2,-0.7
201203,1,0
201203,3,0.3
201203,13,0.4
201203,19,0.5
201203,5,0.6
201203,26,0.8
201203,12,1.2
201203,10,1.3
201203,14,1.4
201203,20,1.5
201203,21,1.6
201203,15,1.9
201203,16,2.5
201203,11,2.6
201203,8,2.7
201203,25,3
201203,17,3.1
201203,9,3.3
201203,24,3.5
201203,6,3.6
201203,23,4.3
201203,18,4.4
201203,27,4.8
201203,7,5.2
201203,22,5.5
201203,28,5.9
201203,31,6
201203,29,6.4
201203,30,9.3
201204,7,1.4
201204,6,2
201204,1,3
201204,4,3.8
201204,5,3.9
201204,8,3.9
201204,2,4.2
201204,3,6.6
201204,14,8
201204,9,8.4
201204,10,8.5
201204,11,8.8
201204,15,9
201204,22,9.3
201204,16,9.4
201204,12,9.8
201204,21,9.9
201204,20,10.2
201204,13,10.3
201204,17,10.8
201204,18,11
201204,19,11.1
201204,27,12
201204,23,12.3
201204,25,12.7
201204,24,13.1
201204,28,15
201204,26,15.4
201204,30,17.1
201204,29,17.6
201205,12,10.5
201205,11,11.3
201205,18,12
201205,10,12.1
201205,13,12.2
201205,6,12.9
201205,15,13.8
201205,22,14.4
201205,5,14.6
201205,17,15.1
201205,19,15.1
201205,7,15.3
201205,14,15.4
201205,30,15.4
201205,28,15.5
201205,4,15.9
201205,3,16.2
201205,9,16.3
201205,25,16.3
201205,29,16.3
201205,23,17.1
201205,31,17.2
201205,26,17.4
201205,8,17.5
201205,21,17.5
201205,16,17.6
201205,27,18
201205,2,18.1
201205,20,18.3
201205,24,18.7
201205,1,19.4
201206,13,16.2
201206,12,16.4
201206,16,16.8
201206,9,17.8
201206,1,18.3
201206,15,18.3
201206,22,18.4
201206,23,18.4
201206,2,18.5
201206,3,18.5
201206,14,18.5
201206,25,18.5
201206,26,18.7
201206,10,18.8
201206,19,18.8
201206,24,18.9
201206,6,19.3
201206,11,19.5
201206,7,19.7
201206,4,20.3
201206,20,20.5
201206,21,20.6
201206,27,20.7
201206,17,21
201206,18,21.1
201206,28,21.3
201206,8,21.4
201206,29,21.4
201206,5,21.7
201206,30,22
201207,20,19
201207,21,19.2
201207,7,20.1
201207,1,21.5
201207,22,21.5
201207,5,21.8
201207,2,21.9
201207,3,22.7
201207,8,22.9
201207,6,23.4
201207,9,23.4
201207,14,23.7
201207,12,23.8
201207,4,24.2
201207,23,24.3
201207,24,24.6
201207,10,24.8
201207,15,24.8
201207,25,24.8
201207,19,25
201207,18,25.5
201207,11,25.6
201207,13,25.8
201207,26,26.3
201207,17,26.6
201207,27,27.4
201207,30,27.9
201207,16,28.5
201207,29,28.5
201207,28,28.6
201207,31,29
201302,24,-4.6
201302,25,-4.4
201302,21,-4
201302,16,-3.5
201302,20,-3.3
201302,10,-3.1
201302,11,-3
201302,8,-2.8
201302,17,-2.8
201302,27,-2.3
201302,23,-2.2
201302,9,-1.8
201302,26,-1.7
201302,6,-1.3
201302,22,-1.3
201302,18,-1.2
201302,12,-1
201302,4,-0.8
201302,3,-0.5
201302,1,-0.3
201302,19,-0.3
201302,13,0.5
201302,5,0.6
201302,7,0.9
201302,15,1.3
201302,14,1.6
201302,28,2.6
201302,2,3.9
201303,11,-1.5
201303,2,0.2
201303,3,0.2
201303,4,0.4
201303,31,0.8
201303,5,1.1
201303,14,1.1
201303,21,1.3
201303,10,1.9
201303,12,2
201303,1,2.2
201303,15,2.2
201303,26,2.3
201303,13,2.7
201303,16,3.4
201303,25,4
201303,30,4
201303,23,4.1
201303,24,4.1
201303,9,4.4
201303,6,4.7
201303,7,5.2
201303,22,5.3
201303,17,5.6
201303,27,5.6
201303,29,6.1
201303,18,6.5
201303,19,7.7
201303,20,8.6
201303,8,9.7
201303,28,10
201304,21,2
201304,12,4.8
201304,1,5
201304,19,5.5
201304,11,5.6
201304,20,6.1
201304,8,6.4
201304,10,6.6
201304,13,6.6
201304,22,6.7
201304,2,7.4
201304,3,8.8
201304,27,8.9
201304,26,9.1
201304,4,9.6
201304,15,9.6
201304,18,9.7
201304,5,9.9
201304,9,9.9
201304,16,10.4
201304,28,10.5
201304,23,10.8
201304,7,10.9
201304,17,11.9
201304,6,12.4
201304,24,12.6
201304,30,12.6
201304,14,12.9
201304,25,13.7
201304,29,13.8
201305,2,8.2
201305,7,8.3
201305,3,8.8
201305,8,9.8
201305,1,10
201305,4,12.2
201305,6,13.5
201305,9,13.7
201305,17,13.9
201305,5,14.8
201305,11,15
201305,16,15.1
201305,23,16.6
201305,25,16.6
201305,10,16.8
201305,18,16.8
201305,19,16.8
201305,12,16.9
201305,24,17.1
201305,15,17.7
201305,14,18
201305,13,18.2
201305,30,18.4
201305,22,18.8
201305,21,19.1
201305,26,19.2
201305,20,19.3
201305,29,19.4
201305,31,19.7
201305,28,22.1
201305,27,22.4
201306,2,18
201306,1,18.9
201306,3,19.1
201306,7,19.5
201306,8,19.5
201306,4,19.6
201306,19,19.9
201306,22,20.3
201306,9,20.5
201306,21,20.7
201306,28,20.7
201306,29,20.8
201306,23,20.9
201306,5,21
201306,26,21.2
201306,11,21.4
201306,18,21.4
201306,27,21.7
201306,6,22
201306,10,22
201306,20,22
201306,12,22.2
201306,15,22.2
201306,24,22.4
201306,30,22.6
201306,16,23.6
201306,25,24
201306,13,24.2
201306,17,24.8
201306,14,25.5
201307,18,19
201307,3,19.5
201307,17,21.3
201307,22,22.3
201307,25,22.4
201307,27,22.6
201307,1,22.7
201307,19,22.8
201307,29,22.8
201307,2,23
201307,24,23
201307,8,23.1
201307,15,23.2
201307,20,23.3
201307,30,23.3
201307,21,23.9
201307,14,24
201307,4,24.1
201307,28,24.2
201307,5,24.3
201307,16,24.3
201307,31,24.5
201307,26,24.7
201307,13,25
201307,23,25
201307,11,25.2
201307,6,25.5
201307,7,26.2
201307,12,26.3
201307,9,27.2
201307,10,27.3
201402,5,-5.8
201402,8,-3.9
201402,12,-3.1
201402,6,-3
201402,10,-2.4
201402,7,-2.2
201402,14,-2.2
201402,18,-2.1
201402,19,-1.8
201402,9,-1.7
201402,22,-1.7
201402,4,-1.2
201402,21,-1.1
201402,11,-0.9
201402,13,-0.9
201402,20,-0.9
201402,23,-0.8
201402,15,-0.2
201402,17,-0.1
201402,1,0.1
201402,24,0.2
201402,16,1.7
201402,25,2.2
201402,2,2.6
201402,26,3
201402,27,3
201402,3,4.4
201402,28,4.5
201403,7,-2.7
201403,6,-1.8
201403,8,-1.7
201403,10,-1.3
201403,11,0.3
201403,3,0.4
201403,9,1.1
201403,12,1.4
201403,2,1.6
201403,5,1.7
201403,21,1.7
201403,20,1.8
201403,4,1.9
201403,15,2.2
201403,1,2.4
201403,13,2.5
201403,16,3
201403,22,3
201403,14,3.5
201403,17,4.1
201403,23,4.4
201403,18,4.9
201403,19,4.9
201403,30,7.6
201403,28,8
201403,31,8
201403,24,8.5
201403,27,8.6
201403,26,11.1
201403,29,11.5
201403,25,13
201404,6,3.5
201404,5,4
201404,11,5.8
201404,7,7.9
201404,1,8.2
201404,12,8.4
201404,10,8.7
201404,19,8.8
201404,9,8.9
201404,20,8.9
201404,13,9
201404,14,9.1
201404,2,9.3
201404,4,9.3
201404,21,9.9
201404,18,10
201404,8,10.2
201404,23,10.3
201404,17,10.4
201404,15,10.9
201404,22,10.9
201404,24,11.8
201404,16,12
201404,3,12.3
201404,25,13.6
201404,29,14.2
201404,28,14.7
201404,30,15.1
201404,26,15.6
201404,27,16.5
201405,10,12.6
201405,6,12.7
201405,17,12.7
201405,7,13.2
201405,9,13.3
201405,22,13.4
201405,21,13.8
201405,18,14.2
201405,23,14.3
201405,16,14.7
201405,5,14.8
201405,4,15.3
201405,19,15.5
201405,2,15.6
201405,11,15.6
201405,1,15.9
201405,3,15.9
201405,15,16.4
201405,8,16.7
201405,13,17.8
201405,20,17.8
201405,24,18
201405,26,18.3
201405,12,18.7
201405,27,20.8
201405,25,20.9
201405,14,22.4
201405,28,22.5
201405,29,22.5
201405,30,23
201405,31,23
201406,7,18.2
201406,6,19.8
201406,12,19.8
201406,5,20
201406,23,20.1
201406,14,20.4
201406,22,20.6
201406,29,20.6
201406,8,20.7
201406,24,20.7
201406,20,20.9
201406,15,21
201406,21,21.1
201406,30,21.1
201406,13,21.2
201406,9,21.3
201406,18,21.4
201406,19,21.5
201406,4,21.9
201406,11,21.9
201406,16,22.1
201406,17,22.1
201406,10,22.3
201406,25,22.3
201406,28,22.4
201406,3,23
201406,27,23.1
201406,1,23.2
201406,26,23.2
201406,2,24
201407,4,20.5
201407,5,21.5
201407,16,21.5
201407,1,22
201407,10,22
201407,9,22.2
201407,19,22.2
201407,13,22.3
201407,17,22.4
201407,20,22.4
201407,7,22.9
201407,18,22.9
201407,2,23.4
201407,3,23.5
201407,14,23.6
201407,11,23.9
201407,28,24
201407,21,24.2
201407,6,24.4
201407,29,24.4
201407,15,24.7
201407,8,25.2
201407,12,25.7
201407,22,25.8
201407,24,26
201407,30,26
201407,27,26.4
201407,23,27.1
201407,31,27.1
201407,25,27.4
201407,26,29.7
201502,9,-3.6
201502,10,-2.9
201502,1,-1.5
201502,14,-1.3
201502,2,-1.2
201502,11,-0.7
201502,13,-0.3
201502,15,-0.3
201502,5,-0.2
201502,4,0.2
201502,3,0.4
201502,18,0.5
201502,6,0.6
201502,8,1.1
201502,20,1.4
201502,16,1.5
201502,17,1.5
201502,26,1.6
201502,19,1.7
201502,25,1.7
201502,7,1.8
201502,27,1.9
201502,21,2.2
201502,28,2.2
201502,12,2.3
201502,22,4
201502,24,4.6
201502,23,6
201503,11,-0.4
201503,12,0.3
201503,13,1
201503,1,1.4
201503,24,1.4
201503,14,2
201503,2,2.1
201503,3,2.2
201503,10,2.3
201503,23,2.5
201503,6,2.9
201503,5,3.5
201503,25,3.5
201503,4,4.2
201503,7,4.2
201503,15,4.6
201503,8,5.3
201503,26,5.6
201503,21,5.9
201503,9,6.2
201503,19,6.9
201503,20,7.4
201503,16,7.5
201503,22,8.2
201503,17,8.5
201503,30,8.5
201503,18,8.7
201503,27,8.9
201503,29,9.6
201503,28,10.5
201503,31,11
201504,8,3.5
201504,9,4.7
201504,7,5.6
201504,1,8
201504,10,8.3
201504,5,8.6
201504,11,8.6
201504,2,9
201504,13,9
201504,17,9.1
201504,12,9.6
201504,4,10
201504,6,10.2
201504,3,11.4
201504,14,11.5
201504,15,11.9
201504,18,12.1
201504,19,12.3
201504,21,12.3
201504,20,12.6
201504,16,12.8
201504,22,13
201504,25,13.1
201504,26,14.4
201504,23,15.1
201504,24,16.4
201504,27,18.7
201504,28,18.8
201504,30,18.8
201504,29,19.2
201505,10,13.3
201505,9,14
201505,11,15
201505,5,15.1
201505,12,15.7
201505,6,16.3
201505,8,16.3
201505,21,16.4
201505,17,16.8
201505,16,16.9
201505,7,17.2
201505,19,17.7
201505,18,18.4
201505,20,18.6
201505,27,18.9
201505,1,19.1
201505,13,19.3
201505,4,19.4
201505,31,19.6
201505,3,19.7
201505,28,19.7
201505,2,19.8
201505,15,20
201505,22,20.5
201505,24,20.5
201505,25,20.8
201505,29,21.4
201505,14,21.7
201505,26,21.7
201505,23,23
201505,30,23.5
201506,6,15.8
201506,4,16.8
201506,9,17.6
201506,7,17.9
201506,5,18.2
201506,28,18.5
201506,19,19.2
201506,29,19.5
201506,21,19.6
201506,30,20.1
201506,1,20.2
201506,8,20.6
201506,12,20.7
201506,27,20.7
201506,18,20.8
201506,3,20.9
201506,16,20.9
201506,17,21
201506,10,21.1
201506,11,21.4
201506,23,21.4
201506,20,21.5
201506,22,21.8
201506,26,22.4
201506,24,22.5
201506,2,23
201506,25,23
201506,15,23.4
201506,13,23.6
201506,14,23.6
201507,1,20.2
201507,5,20.7
201507,8,20.7
201507,6,21.3
201507,4,21.9
201507,9,22.5
201507,3,22.8
201507,7,23
201507,16,23.4
201507,10,23.6
201507,11,23.6
201507,20,24.6
201507,23,24.6
201507,2,25.1
201507,24,25.1
201507,12,25.4
201507,18,25.4
201507,15,26.6
201507,17,26.6
201507,28,27.1
201507,30,27.3
201507,19,27.4
201507,25,27.4
201507,26,27.5
201507,29,27.5
201507,13,28.4
201507,22,28.5
201507,27,28.5
201507,31,28.7
201507,21,28.8
201507,14,29.1
201602,7,-1.9
201602,8,-1.1
201602,1,-0.6
201602,10,-0.6
201602,24,-0.6
201602,25,-0.6
201602,3,-0.4
201602,6,-0.4
201602,16,-0.3
201602,2,-0.2
201602,17,-0.1
201602,9,0.2
201602,12,0.4
201602,11,0.8
201602,26,0.8
201602,15,0.9
201602,4,1.3
201602,5,1.3
201602,22,1.5
201602,27,2.4
201602,18,2.8
201602,29,3
201602,23,3.5
201602,13,3.6
201602,28,3.6
201602,19,3.9
201602,20,4.2
201602,21,4.8
201602,14,7.4
201603,1,-1.4
201603,2,0.7
201603,11,0.9
201603,12,1
201603,10,1.7
201603,4,2.7
201603,25,2.7
201603,13,3.5
201603,3,3.7
201603,9,3.7
201603,14,3.8
201603,15,3.8
201603,24,3.9
201603,5,4
201603,26,4.6
201603,21,4.8
201603,27,5.8
201603,23,6
201603,20,6.6
201603,28,7.5
201603,7,7.9
201603,16,8.3
201603,22,8.3
201603,29,8.5
201603,6,8.9
201603,31,9.3
201603,8,9.5
201603,17,9.9
201603,30,10
201603,19,10.2
201603,18,11.1
201604,11,4.8
201604,7,6.8
201604,12,7.5
201604,1,7.6
201604,4,8.6
201604,2,9.1
201604,5,9.1
201604,15,9.1
201604,28,10.6
201604,29,10.6
201604,6,10.8
201604,19,10.8
201604,30,10.9
201604,20,11.2
201604,16,11.3
201604,10,11.7
201604,8,11.8
201604,3,12.6
201604,13,13
201604,17,13.2
201604,21,13.3
201604,27,13.4
201604,25,13.8
201604,9,13.9
201604,24,14
201604,14,14.2
201604,22,14.3
201604,18,14.4
201604,26,15.1
201604,23,16.9
201605,1,11.5
201605,2,12.3
201605,17,14
201605,10,15.6
201605,11,16.1
201605,12,16.1
201605,8,16.4
201605,15,16.6
201605,5,16.7
201605,9,16.7
201605,7,16.9
201605,20,17
201605,18,17.2
201605,21,17.4
201605,19,17.6
201605,16,17.8
201605,4,18
201605,13,18
201605,3,18.2
201605,6,18.2
201605,14,18.3
201605,27,18.8
201605,28,19.6
201605,25,20.4
201605,29,20.6
201605,30,21
201605,31,21.1
201605,22,21.3
201605,23,21.3
201605,24,21.3
201605,26,22
201606,2,14.8
201606,1,15.9
201606,3,16.1
201606,6,18.6
201606,23,19
201606,13,19.3
201606,28,19.3
201606,14,19.7
201606,16,19.9
201606,5,20.2
201606,7,20.2
201606,15,20.3
201606,26,20.4
201606,24,20.5
201606,4,20.9
201606,9,20.9
201606,30,21.1
201606,8,21.3
201606,27,21.5
201606,10,22.1
201606,21,22.2
201606,29,22.3
201606,11,22.4
201606,25,22.6
201606,19,22.7
201606,22,22.7
201606,17,23
201606,18,23.4
201606,12,23.7
201606,20,23.8
201607,5,19.6
201607,6,19.7
201607,23,21.4
201607,3,21.9
201607,22,22.2
201607,13,22.4
201607,7,22.5
201607,21,22.5
201607,24,22.6
201607,9,23
201607,4,23.1
201607,12,23.2
201607,8,23.3
201607,14,23.3
201607,19,23.6
201607,20,23.6
201607,11,23.8
201607,15,23.8
201607,17,23.8
201607,25,23.9
201607,16,24
201607,27,24
201607,10,24.3
201607,18,24.3
201607,26,24.3
201607,2,24.5
201607,1,24.8
201607,30,25.8
201607,28,26
201607,31,26.9
201607,29,27.3
201702,2,-3
201702,7,-1.4
201702,21,-1.3
201702,19,-1.1
201702,11,-0.5
201702,28,-0.3
201702,8,-0.2
201702,9,-0.2
201702,27,0.2
201702,18,0.4
201702,20,0.4
201702,22,0.4
201702,1,0.5
201702,3,0.6
201702,10,0.7
201702,12,0.8
201702,24,0.8
201702,15,1.7
201702,13,1.8
201702,14,1.8
201702,25,1.8
201702,5,2.4
201702,26,2.7
201702,6,3
201702,4,3.4
201702,23,3.4
201702,16,5.1
201702,17,5.8
201703,8,0.2
201703,7,0.9
201703,15,1.4
201703,1,1.5
201703,10,2
201703,24,2
201703,11,2.2
201703,14,2.4
201703,27,2.5
201703,9,2.6
201703,5,2.7
201703,25,2.9
201703,13,3.1
201703,3,3.2
201703,16,3.4
201703,12,3.7
201703,17,3.7
201703,23,3.7
201703,2,3.9
201703,21,4.1
201703,28,4.1
201703,26,4.2
201703,4,4.4
201703,29,5.1
201703,6,5.3
201703,22,5.3
201703,18,5.4
201703,31,5.7
201703,19,6.2
201703,30,7
201703,20,7.1
201704,2,4.6
201704,1,4.7
201704,3,4.7
