年月,日,3-1氣温(℃)-平均
200806,12,20.1
200806,27,20.3
200806,9,20.4
200806,23,20.5
200806,13,20.6
200806,22,20.8
200806,10,21
200806,26,21
200806,25,21.1
200806,8,21.2
200806,24,21.2
200806,11,21.3
200806,18,21.4
200806,29,21.4
200806,30,21.4
200806,28,21.7
200806,21,22.9
200806,20,23.3
200806,19,25.2
200807,1,21.5
200807,2,22.9
200807,8,24.4
200807,9,24.8
200807,15,25.2
200807,10,25.6
200807,29,25.9
200807,28,26
200807,30,26
200807,12,26.1
200807,31,26.2
200807,11,26.3
200807,4,26.5
200807,18,26.5
200807,13,26.8
200807,27,26.9
200807,16,27
200807,14,27.1
200807,3,27.2
200807,5,27.3
200807,6,27.3
200807,19,27.6
200807,7,27.9
200807,20,28
200807,25,28
200807,24,28.4
200807,17,28.9
200807,21,29.1
200807,26,29.1
200807,23,30
200807,22,30.1
200902,17,0.1
200902,19,1.8
200902,21,2
200902,18,2.1
200902,16,2.6
200902,2,3.7
200902,9,3.9
200902,1,4.2
200902,4,4.6
200902,20,4.6
200902,8,4.8
200902,11,4.8
200902,10,5
200902,26,5
200902,6,5.1
200902,5,5.3
200902,27,5.3
200902,3,5.6
200902,12,5.9
200902,23,6
200902,28,6.1
200902,24,6.2
200902,22,6.4
200902,7,6.6
200902,25,7.9
200902,15,9
200902,14,11.7
200902,13,14
200903,3,2.1
200903,27,3.3
200903,11,3.4
200903,26,3.4
200903,2,3.5
200903,4,4.1
200903,12,4.2
200903,29,4.6
200903,28,5
200903,14,5.5
200903,25,5.6
200903,5,5.9
200903,8,6.1
200903,7,6.3
200903,30,6.3
200903,15,6.4
200903,10,6.7
200903,21,6.8
200903,23,7
200903,24,7
200903,31,7
200903,1,7.1
200903,9,7.3
200903,20,8.5
200903,13,9.8
200903,16,9.9
200903,6,11.3
200903,17,12.2
200903,22,15
200903,18,17.2
200903,19,18.8
200904,1,6.6
200904,2,6.6
200904,4,9.4
200904,3,9.7
200904,27,9.8
200904,16,10
200904,26,10.4
200904,17,10.7
200904,5,10.9
200904,28,11
200904,24,11.1
200904,23,11.3
200904,25,11.4
200904,6,11.6
200904,7,12.2
200904,19,12.9
200904,15,13
200904,8,13.2
200904,9,13.5
200904,20,13.5
200904,29,13.5
200904,14,14.3
200904,18,14.6
200904,22,14.9
200904,12,15.1
200904,30,15.3
200904,11,15.6
200904,13,18.4
200904,10,19.2
200904,21,20.7
200905,15,12.6
200905,16,14.2
200905,13,15.6
200905,14,15.6
200905,6,15.7
200905,25,15.7
200905,7,15.8
200905,8,16.5
200905,5,16.6
200905,24,16.7
200905,31,16.7
200905,26,17
200905,1,17.3
200905,17,17.6
200905,27,17.8
200905,4,17.9
200905,2,18.1
200905,3,18.1
200905,18,18.6
200905,12,18.7
200905,9,19
200905,23,19
200905,28,19.3
200905,11,19.4
200905,30,19.4
200905,29,20.1
200905,22,20.3
200905,19,20.5
200905,21,21.2
200905,20,21.5
200905,10,22.4
200906,14,18
200906,15,18.1
200906,1,18.4
200906,16,18.5
200906,5,18.6
200906,13,19.5
200906,8,19.6
200906,9,19.6
200906,17,19.8
200906,18,19.9
200906,4,20
200906,7,20.1
200906,6,20.4
200906,19,21
200906,11,21.2
200906,10,22.1
200906,3,22.6
200906,12,22.7
200906,22,23.1
200906,2,23.7
200906,21,23.8
200906,23,24.2
200906,24,24.2
200906,30,24.3
200906,28,24.4
200906,20,24.9
200906,29,25.6
200906,25,26.1
200906,27,26.6
200906,26,27.4
200907,1,20.3
200907,2,20.4
200907,3,21.5
200907,4,22.6
200907,20,22.6
200907,30,22.9
200907,31,22.9
200907,23,23.3
200907,27,23.4
200907,21,23.7
200907,26,23.8
200907,5,23.9
200907,24,24
200907,10,24.3
200907,17,24.4
200907,28,24.5
200907,29,24.5
200907,11,24.7
200907,12,24.8
200907,6,24.9
200907,8,24.9
200907,22,25
200907,9,25.3
200907,18,25.6
200907,16,25.9
200907,13,26.3
200907,25,26.4
200907,19,26.8
200907,7,27.3
200907,14,27.9
200907,15,29.5
201002,6,-0.3
201002,4,-0.1
201002,3,0.1
201002,17,0.5
201002,5,0.6
201002,12,0.9
201002,13,1.3
201002,18,1.5
201002,7,1.6
201002,16,1.7
201002,11,1.8
201002,19,1.8
201002,14,2
201002,20,2.6
201002,21,2.6
201002,8,2.9
201002,10,3.4
201002,2,3.6
201002,15,3.6
201002,1,5.3
201002,28,6
201002,9,6.7
201002,22,7.3
201002,23,7.4
201002,27,8.1
201002,24,8.4
201002,26,14.3
201002,25,15.9
201003,9,1.9
201003,26,2.7
201003,29,2.9
201003,30,3
201003,10,3.4
201003,7,3.8
201003,11,4.1
201003,28,4.5
201003,8,4.6
201003,27,4.6
201003,25,4.8
201003,17,4.9
201003,18,5.5
201003,14,5.9
201003,1,6.4
201003,22,6.6
201003,2,6.7
201003,3,7.2
201003,24,7.3
201003,21,7.7
201003,19,8.1
201003,4,8.2
201003,6,8.2
201003,31,8.6
201003,13,8.7
201003,23,8.8
201003,16,8.9
201003,12,9.8
201003,5,11.3
201003,15,13
201003,20,18.3
201004,15,5.8
201004,3,6.6
201004,4,6.6
201004,8,7
201004,16,7
201004,7,7.1
201004,14,7.5
201004,22,8.1
201004,23,8.6
201004,17,8.8
201004,2,9
201004,12,9.3
201004,24,9.3
201004,5,9.6
201004,18,9.6
201004,21,10.8
201004,25,11.1
201004,11,11.5
201004,26,11.5
201004,30,11.7
201004,28,12.5
201004,13,12.7
201004,29,12.7
201004,9,12.9
201004,19,13.3
201004,6,14.3
201004,27,14.4
201004,20,15.1
201004,1,16.2
201004,10,17.2
201005,13,10.5
201005,14,10.9
201005,15,11.7
201005,12,12.1
201005,27,12.5
201005,28,12.7
201005,29,13.5
201005,10,13.8
201005,1,13.9
201005,30,14.5
201005,9,14.6
201005,11,14.6
201005,26,15.5
201005,31,15.9
201005,2,16
201005,16,16.8
201005,23,17.4
201005,25,17.4
201005,8,17.7
201005,7,18
201005,5,18.1
201005,17,18.4
201005,22,18.7
201005,24,19.2
201005,20,20.2
201005,18,20.3
201005,3,20.5
201005,21,21
201005,19,21.1
201005,4,21.3
201005,6,25.8
201006,1,16.8
201006,2,18.8
201006,6,18.8
201006,7,19.3
201006,8,19.4
201006,5,19.6
201006,3,20.3
201006,9,20.4
201006,4,20.8
201006,10,21.1
201006,23,21.3
201006,18,21.5
201006,14,21.6
201006,11,21.8
201006,16,22
201006,24,22.2
201006,12,22.7
201006,15,22.7
201006,26,22.7
201006,19,22.8
201006,25,23
201006,13,23.1
201006,29,24
201006,30,24
201006,21,24.2
201006,20,24.4
201006,17,24.5
201006,22,24.6
201006,28,26
201006,27,26.2
201007,13,22.1
201007,12,23.2
201007,5,23.4
201007,4,23.5
201007,1,23.8
201007,15,23.8
201007,3,24.1
201007,6,24.7
201007,9,24.7
201007,14,24.9
201007,2,25.2
201007,11,25.2
201007,10,25.4
201007,7,25.9
201007,8,25.9
201007,16,26.4
201007,17,27.6
201007,30,27.8
201007,29,28.1
201007,25,28.2
201007,18,28.5
201007,20,29.1
201007,21,29.2
201007,31,29.4
201007,24,29.5
201007,26,29.5
201007,23,29.7
201007,19,30
201007,22,30
201007,28,30
201007,27,30.1
201102,2,0.2
201102,13,0.5
201102,1,1
201102,10,1.3
201102,11,1.3
201102,12,1.5
201102,14,2
201102,16,2
201102,19,2.1
201102,8,2.2
201102,15,2.3
201102,26,2.6
201102,3,3
201102,7,3.1
201102,9,3.1
201102,20,3.4
201102,4,3.6
201102,18,3.8
201102,5,4.1
201102,22,4.1
201102,21,4.4
201102,6,4.7
201102,28,6.1
201102,17,7.2
201102,27,7.4
201102,25,7.8
201102,23,9.1
201102,24,13
201103,17,-0.1
201103,3,0.2
201103,4,0.3
201103,18,1.3
201103,9,1.9
201103,11,2
201103,2,2.4
201103,26,2.5
201103,10,2.6
201103,23,2.6
201103,16,2.8
201103,27,2.9
201103,8,3.3
201103,24,3.3
201103,5,4.1
201103,7,4.9
201103,28,4.9
201103,25,5.2
201103,1,5.3
201103,12,6.2
201103,22,7
201103,6,7.1
201103,15,7.3
201103,30,7.8
201103,31,8
201103,21,8.4
201103,29,8.8
201103,19,10.1
201103,20,10.1
201103,13,10.2
201103,14,13.1
201104,3,5.4
201104,4,5.5
201104,5,6.7
201104,11,6.7
201104,2,7.4
201104,12,7.7
201104,17,8.3
201104,20,8.8
201104,18,9.5
201104,19,9.5
201104,6,10
201104,9,10.5
201104,1,10.6
201104,21,10.7
201104,28,11
201104,25,11.2
201104,24,11.7
201104,10,12.2
201104,16,12.2
201104,29,12.3
201104,13,13
201104,26,13.1
201104,23,13.7
201104,8,14.2
201104,14,14.3
201104,22,14.7
201104,7,16.5
201104,30,16.6
201104,27,17.3
201104,15,17.5
201105,5,11.8
201105,6,13.2
201105,11,13.4
201105,3,13.7
201105,4,14.2
201105,12,14.4
201105,22,14.4
201105,23,14.5
201105,2,15.3
201105,30,15.3
201105,17,16
201105,31,16
201105,24,16.5
201105,29,16.5
201105,26,16.6
201105,28,17
201105,13,17.1
201105,27,17.1
201105,25,17.3
201105,10,17.7
201105,14,17.7
201105,18,17.8
201105,1,18
201105,8,18.1
201105,9,18.7
201105,15,19.2
201105,16,20.2
201105,7,21.6
201105,19,21.8
201105,20,22.6
201105,21,22.8
201106,1,16.1
201106,3,18
201106,2,18.7
201106,15,19.2
201106,16,19.6
201106,25,19.9
201106,14,20
201106,18,20
201106,26,20.2
201106,12,20.6
201106,19,20.8
201106,17,20.9
201106,6,21
201106,11,21.1
201106,5,21.2
201106,8,21.4
201106,7,21.6
201106,13,21.8
201106,20,22.3
201106,4,22.7
201106,9,23.1
201106,10,23.6
201106,21,25.4
201106,27,25.6
201106,30,26.8
201106,22,26.9
201106,23,27.1
201106,28,27.9
201106,29,28
201106,24,28.1
201107,22,24
201107,6,24.2
201107,23,24.2
201107,2,24.4
201107,7,24.6
201107,24,24.6
201107,25,24.9
201107,31,25
201107,30,25.2
201107,1,25.4
201107,28,25.4
201107,29,25.6
201107,5,25.7
201107,19,25.7
201107,27,25.9
201107,4,26
201107,3,26.2
201107,26,26.2
201107,21,27.3
201107,11,27.8
201107,20,27.8
201107,18,28.1
201107,10,28.3
201107,13,28.3
201107,15,28.5
201107,9,28.6
201107,12,28.9
201107,14,29.2
201107,16,29.2
201107,17,29.4
201107,8,30.1
201202,2,-2.2
201202,18,-1.9
201202,19,-1
201202,27,-0.6
201202,9,-0.5
201202,28,-0.2
201202,17,-0.1
201202,3,0
201202,12,0.2
201202,8,0.4
201202,1,0.6
201202,10,0.7
201202,13,0.7
201202,26,0.7
201202,11,0.8
201202,4,1.2
201202,16,1.6
201202,20,1.7
201202,15,2
201202,5,2.2
201202,25,2.2
201202,14,2.6
201202,29,3.1
201202,21,3.3
201202,6,3.4
201202,22,3.5
201202,7,3.8
201202,24,4.3
201202,23,4.9
201203,13,1.1
201203,12,2.1
201203,19,3
201203,26,3.1
201203,25,3.3
201203,21,3.8
201203,2,4
201203,20,4
201203,11,4.1
201203,1,4.2
201203,4,4.2
201203,15,4.5
201203,14,4.7
201203,3,4.9
201203,10,4.9
201203,5,5.3
201203,9,5.9
201203,16,5.9
201203,8,6.4
201203,23,6.8
201203,24,6.9
201203,27,7.5
201203,22,7.6
201203,7,8.3
201203,6,8.7
201203,18,8.8
201203,31,8.8
201203,28,9.1
201203,29,9.7
201203,17,10.5
201203,30,16.2
201204,7,2.9
201204,1,4.5
201204,6,4.9
201204,2,6.3
201204,4,7.1
201204,5,7.9
201204,14,9
201204,8,9.8
201204,15,10
201204,19,10.4
201204,18,10.6
201204,13,11.5
201204,17,11.6
201204,3,12.1
201204,10,12.6
201204,21,12.6
201204,12,13.3
201204,20,13.3
201204,27,13.6
201204,9,13.7
201204,11,14
201204,23,14.6
201204,28,15.2
201204,25,15.3
201204,24,16.1
201204,16,16.3
201204,22,16.5
201204,30,17.9
201204,29,18.5
201204,26,18.8
201205,11,11
201205,12,11.3
201205,13,11.4
201205,10,12.8
201205,14,14.7
201205,4,14.9
201205,9,15.2
201205,6,15.3
201205,18,15.3
201205,15,15.7
201205,30,16.2
201205,29,16.4
201205,31,17
201205,19,17.1
201205,20,17.1
201205,8,17.3
201205,21,17.4
201205,7,17.6
201205,25,17.6
201205,5,17.7
201205,22,17.8
201205,17,17.9
201205,2,18.2
201205,3,18.2
201205,26,18.5
201205,1,18.9
201205,16,19
201205,28,19.1
201205,23,19.2
201205,24,19.4
201205,27,19.8
201206,1,17.9
201206,2,18
201206,22,18.6
201206,23,18.8
201206,9,18.9
201206,10,19.1
201206,24,19.1
201206,3,19.3
201206,21,19.9
201206,25,20
201206,11,20.3
201206,6,20.5
201206,19,21
201206,12,21.1
201206,26,21.1
201206,4,21.2
201206,8,21.6
201206,7,21.7
201206,15,21.9
201206,5,22.1
201206,17,22.3
201206,20,22.3
201206,18,22.4
201206,27,22.4
201206,14,22.6
201206,28,22.6
201206,16,22.7
201206,13,23.1
201206,29,23.4
201206,30,24.6
201207,3,22.4
201207,7,22.4
201207,8,22.4
201207,6,22.8
201207,2,23.4
201207,9,23.4
201207,10,23.8
201207,1,24.2
201207,14,24.4
201207,13,24.7
201207,4,24.8
201207,21,25
201207,22,25.3
201207,20,25.5
201207,5,25.9
201207,23,26.6
201207,15,27.1
201207,19,27.2
201207,12,27.4
201207,17,28
201207,18,28
201207,24,28.3
201207,25,28.4
201207,26,28.8
201207,11,29
201207,29,29.2
201207,27,29.6
201207,31,29.8
201207,30,29.9
201207,28,30
201207,16,31.7
201302,25,-1.5
201302,8,-1.3
201302,16,-0.9
201302,24,-0.8
201302,20,-0.4
201302,17,-0.2
201302,21,-0.2
201302,9,-0.1
201302,11,0.2
201302,12,0.3
201302,26,0.6
201302,6,1.1
201302,23,1.2
201302,10,1.3
201302,19,1.7
201302,22,2.3
201302,13,2.7
201302,7,3.2
201302,15,3.5
201302,5,3.7
201302,14,4.2
201302,3,4.5
201302,18,4.5
201302,27,5.4
201302,4,5.9
201302,1,6
201302,28,7
201302,2,9
201303,3,1.9
201303,2,2
201303,11,2.8
201303,14,3
201303,4,3.8
201303,21,4.3
201303,15,4.5
201303,26,4.6
201303,5,5.5
201303,23,5.7
201303,24,6.2
201303,30,6.7
201303,25,6.8
201303,27,7.3
201303,31,7.3
201303,10,8.3
201303,16,8.3
201303,6,8.4
201303,29,8.5
201303,12,8.6
201303,22,9.2
201303,17,9.5
201303,9,10.1
201303,1,10.2
201303,20,11.3
201303,13,12.4
201303,19,12.8
201303,7,13.1
201303,8,14.3
201303,28,15.1
201303,18,16.4
201304,21,5
201304,12,5.8
201304,11,6.1
201304,20,6.3
201304,22,7.3
201304,10,7.4
201304,1,7.8
201304,19,8.7
201304,8,9.4
201304,7,9.8
201304,13,9.8
201304,2,10
201304,27,10.3
201304,5,10.6
201304,3,10.8
201304,15,10.9
201304,26,11.2
201304,9,11.5
201304,23,11.7
201304,4,12.1
201304,28,12.1
201304,18,12.3
201304,25,13.8
201304,16,15.4
201304,24,15.4
201304,6,15.5
201304,17,15.5
201304,30,15.5
201304,14,17.1
201304,29,17.3
201305,2,9.1
201305,1,9.7
201305,7,10.9
201305,8,11.1
201305,3,11.3
201305,4,12.7
201305,17,13.9
201305,5,14.5
201305,16,15.1
201305,14,15.3
201305,6,16.6
201305,9,17.2
201305,11,17.4
201305,18,17.7
201305,19,17.7
201305,23,18.1
201305,12,18.3
201305,24,18.6
201305,31,18.8
201305,10,19
201305,30,19.1
201305,20,19.7
201305,21,19.7
201305,25,20.3
201305,15,20.5
201305,22,21
201305,27,21.5
201305,13,22.7
201305,29,23.2
201305,26,23.4
201305,28,23.6
201306,9,19.3
201306,3,19.6
201306,1,19.9
201306,8,19.9
201306,4,20
201306,22,20
201306,7,20.3
201306,21,20.6
201306,10,21
201306,5,21.2
201306,6,21.3
201306,2,21.6
201306,19,21.6
201306,26,21.6
201306,23,22.1
201306,20,22.4
201306,15,22.5
201306,24,22.8
201306,27,23
201306,18,23.1
201306,25,23.2
201306,29,23.4
201306,28,23.5
201306,11,23.6
201306,16,23.6
201306,30,24.5
201306,17,25.1
201306,12,25.4
201306,14,26
201306,13,26.8
201307,19,23.6
201307,20,24.4
201307,29,24.4
201307,3,24.7
201307,15,25.2
201307,18,25.4
201307,1,25.7
201307,24,25.7
201307,7,26.2
201307,16,26.2
201307,13,26.6
201307,27,26.6
201307,2,26.7
201307,21,26.7
201307,4,26.9
201307,17,26.9
201307,25,27
201307,28,27
201307,23,27.2
201307,5,27.4
201307,26,27.4
201307,30,27.5
201307,14,27.6
201307,10,28
201307,31,28
201307,6,28.2
201307,22,28.7
201307,9,29.4
201307,11,29.6
201307,8,29.7
201307,12,30.2
201402,5,-2.8
201402,6,-2.1
201402,7,-0.1
201402,8,0
201402,4,0.3
201402,11,0.3
201402,14,0.4
201402,10,0.5
201402,18,0.9
201402,19,1
201402,13,1.1
201402,21,1.2
201402,15,1.7
201402,22,1.7
201402,20,2
201402,17,2.2
201402,23,2.3
201402,9,2.4
201402,12,2.6
201402,24,2.8
201402,16,4
201402,1,4.1
201402,26,5.8
201402,25,6.2
201402,28,8.4
201402,3,8.8
201402,27,9.3
201402,2,12
201403,10,-0.4
201403,6,0.8
201403,7,0.9
201403,8,0.9
201403,14,2.6
201403,9,2.7
201403,11,3.4
201403,21,3.4
201403,3,3.6
201403,4,4.2
201403,15,4.2
201403,22,4.9
201403,20,5.1
201403,2,5.3
201403,5,5.5
201403,1,6.3
201403,13,6.5
201403,19,7.1
201403,16,7.4
201403,17,7.5
201403,23,8.3
201403,12,9.9
201403,27,9.9
201403,31,10.3
201403,30,10.9
201403,24,11.4
201403,18,11.6
201403,28,12.3
201403,26,12.8
201403,25,14.3
201403,29,17.8
201404,6,5.6
201404,5,6.8
201404,1,8.6
201404,11,9
201404,4,9.4
201404,14,9.8
201404,19,9.8
201404,20,9.9
201404,7,10.1
201404,12,10.2
201404,13,10.6
201404,10,10.7
201404,2,11.4
201404,9,11.4
201404,18,11.6
201404,8,12
201404,23,12
201404,24,12.2
201404,22,12.5
201404,21,13.6
201404,15,13.7
201404,16,13.7
201404,25,14.3
201404,17,14.8
201404,3,15.7
201404,29,16.1
201404,26,16.2
201404,30,16.4
201404,28,17.5
201404,27,19
201405,6,13.9
201405,4,14.4
201405,7,14.7
201405,5,15
201405,17,15
201405,22,15.4
201405,9,15.5
201405,21,15.5
201405,23,15.7
201405,18,16
201405,10,16.1
201405,11,16.1
201405,16,16.4
201405,3,16.5
201405,1,16.6
201405,19,16.8
201405,15,17.2
201405,2,18.4
201405,20,18.5
201405,26,19
201405,24,20.2
201405,8,20.4
201405,13,20.4
201405,12,20.5
201405,27,21
201405,25,22.8
201405,14,22.9
201405,29,23.2
201405,28,23.7
201405,31,24
201405,30,25.5
201406,13,18.9
201406,22,20.4
201406,12,20.5
201406,23,20.5
201406,18,20.6
201406,24,20.6
201406,14,20.9
201406,19,21.6
201406,25,21.9
201406,21,22.2
201406,2,22.4
201406,11,22.5
201406,20,22.6
201406,15,22.7
201406,5,22.9
201406,6,22.9
201406,9,22.9
201406,17,22.9
201406,28,23
201406,8,23.1
201406,16,23.2
201406,1,23.3
201406,29,23.3
201406,7,23.4
201406,10,23.5
201406,30,23.6
201406,26,23.8
201406,4,24.3
201406,27,24.3
201406,3,25.2
201407,3,22.7
201407,4,22.7
201407,2,22.8
201407,7,22.8
201407,1,23.4
201407,13,23.8
201407,28,23.8
201407,5,23.9
201407,14,23.9
201407,19,24.5
201407,6,24.6
201407,16,24.6
201407,18,24.8
201407,20,24.8
201407,11,25.5
201407,8,25.6
201407,29,25.7
201407,21,25.9
201407,24,26
201407,15,26.1
201407,27,26.1
201407,17,26.5
201407,12,26.8
201407,23,27.2
201407,25,28.1
201407,22,28.4
201407,10,29.2
201407,30,29.5
201407,9,29.7
201407,31,29.9
201407,26,31.3
201502,9,-2
201502,1,-0.2
201502,13,-0.2
201502,10,0.1
201502,14,1.4
201502,2,1.6
201502,16,1.8
201502,3,2.8
201502,15,3
201502,27,3.3
201502,28,3.4
201502,4,3.5
201502,17,3.5
201502,6,3.6
201502,5,3.7
201502,20,3.7
201502,12,3.8
201502,19,3.9
201502,11,4.2
201502,7,4.4
201502,8,4.6
201502,18,4.8
201502,25,5.3
201502,21,5.5
201502,24,6.5
201502,26,7
201502,23,10
201502,22,13.5
201503,11,0.9
201503,10,1.6
201503,24,2.1
201503,12,2.5
201503,5,3.4
201503,13,3.6
201503,14,4
201503,25,4.1
201503,6,4.3
201503,23,4.4
201503,1,4.6
201503,2,4.7
201503,3,4.7
201503,7,5.6
201503,4,5.7
201503,26,6.2
201503,15,6.8
201503,9,7.3
201503,8,7.6
201503,16,9.2
201503,21,9.5
201503,27,9.7
201503,20,10
201503,19,10.1
201503,30,10.5
201503,18,10.7
201503,22,11.3
201503,28,12.3
201503,29,12.3
201503,17,12.7
201503,31,16
201504,8,6.2
201504,7,7.1
201504,9,7.5
201504,10,8.7
201504,11,9.6
201504,6,9.8
201504,13,10
201504,12,10.1
201504,21,10.1
201504,15,10.2
201504,4,10.4
201504,1,10.9
201504,14,11.7
201504,19,11.9
201504,2,12.3
201504,17,12.5
201504,22,12.7
201504,5,13.8
201504,18,14.2
201504,25,14.5
201504,23,15.7
201504,16,16
201504,3,16.4
201504,26,17.7
201504,24,17.8
201504,20,18
201504,30,18.7
201504,29,19
201504,28,19.6
201504,27,21.8
201505,10,14.8
201505,11,15.4
201505,5,15.7
201505,9,16.6
201505,16,16.6
201505,21,17.5
201505,19,18
201505,7,18.2
201505,20,18.2
201505,6,18.5
201505,17,18.8
201505,1,19
201505,18,19.3
201505,25,19.4
201505,2,19.6
201505,4,19.6
201505,12,19.8
201505,8,20.2
201505,31,20.2
201505,3,20.6
201505,22,20.7
201505,13,20.8
201505,24,20.8
201505,26,21.2
201505,28,21.5
201505,23,21.9
201505,14,22.2
201505,29,22.3
201505,30,22.8
201505,27,23.2
201505,15,24.7
201506,5,16.4
201506,6,17
201506,28,17.8
201506,7,18.5
201506,4,18.7
201506,29,19.7
201506,9,20.2
201506,11,20.9
201506,21,20.9
201506,27,21.1
201506,3,21.2
201506,1,21.4
201506,19,21.4
201506,10,21.5
201506,30,21.7
201506,22,21.8
201506,8,22.2
201506,17,22.2
201506,24,22.2
201506,26,22.3
201506,16,22.4
201506,23,22.6
201506,25,22.6
201506,20,22.7
201506,12,22.8
201506,15,23.7
201506,18,23.7
201506,13,24.1
201506,2,24.4
201506,14,24.6
201507,1,20.8
201507,6,21.3
201507,8,21.5
201507,5,21.8
201507,7,21.9
201507,9,22
201507,4,22.2
201507,10,22.4
201507,3,22.5
201507,2,23.6
201507,11,23.8
201507,18,24.3
201507,16,24.4
201507,23,24.9
201507,19,25
201507,12,25.6
201507,17,26.3
201507,15,26.6
201507,28,27.3
201507,20,27.8
201507,30,27.9
201507,29,28.4
201507,24,28.5
201507,27,28.6
201507,22,29.1
201507,31,29.2
201507,25,29.5
201507,21,29.6
201507,26,30
201507,14,30.1
201507,13,32.2
201602,1,1.2
201602,7,1.2
201602,17,1.3
201602,2,1.4
201602,16,1.4
201602,10,1.5
201602,26,1.6
201602,15,1.7
201602,9,2.1
201602,3,2.2
201602,24,2.3
201602,25,2.5
201602,11,2.7
201602,8,3
201602,6,3.5
201602,4,3.9
201602,22,3.9
201602,18,4.4
201602,5,5.4
201602,29,5.4
201602,27,5.5
201602,21,5.8
201602,23,6.7
201602,20,6.8
201602,28,7.9
201602,19,8.8
201602,12,9.9
201602,14,12.3
201602,13,15.2
201603,1,-0.2
201603,2,2.4
201603,12,4.2
201603,25,4.3
201603,9,4.5
201603,14,4.6
201603,10,4.9
201603,15,4.9
201603,11,5.2
201603,24,5.2
201603,13,5.6
201603,26,6
201603,3,6.2
201603,4,6.6
201603,21,7
201603,27,7.7
201603,20,8
201603,23,8
201603,16,8.3
201603,28,8.8
201603,22,9.4
201603,5,10.1
201603,8,10.9
201603,29,11.1
201603,7,11.7
201603,19,11.7
201603,17,11.9
201603,31,12.2
201603,30,14.1
201603,18,14.6
201603,6,18.2
201604,11,6.6
201604,12,8.8
201604,4,10
201604,29,11.5
201604,1,11.8
201604,5,11.8
201604,15,12
201604,6,12.2
201604,19,12.4
201604,28,12.7
201604,25,13.1
201604,20,13.5
201604,18,13.6
201604,30,13.7
201604,7,13.8
201604,24,13.8
201604,8,13.9
201604,16,13.9
201604,27,14.1
201604,2,14.6
201604,22,15.1
201604,14,15.4
201604,10,15.5
201604,26,15.5
201604,21,16.5
201604,23,17
201604,9,17.1
201604,13,17.5
201604,3,19.1
201604,17,19.6
201605,17,14.8
201605,9,15
201605,12,15.8
201605,14,15.8
201605,18,16
201605,10,16.1
201605,8,16.2
201605,11,17.1
201605,19,17.2
201605,1,17.4
201605,6,17.7
201605,22,18
201605,7,18.2
201605,5,18.4
201605,30,18.4
201605,2,18.8
201605,13,19.1
201605,21,19.2
201605,15,19.4
201605,23,19.4
201605,27,19.7
201605,20,20
201605,28,20.3
201605,29,20.4
201605,4,20.5
201605,16,21.4
201605,25,21.9
201605,31,22.3
201605,24,22.9
201605,26,24.3
201605,3,24.4
201606,2,16.2
201606,1,18.4
201606,3,18.7
201606,6,19.3
201606,28,20.4
201606,13,20.8
201606,5,20.9
201606,10,21.1
201606,23,21.3
201606,9,21.4
201606,14,21.6
201606,7,21.8
201606,29,21.8
201606,26,21.9
201606,27,21.9
201606,24,22.1
201606,8,23.2
201606,21,23.4
201606,25,23.4
201606,17,23.5
201606,18,23.5
201606,15,23.6
201606,19,23.6
201606,11,23.7
201606,22,23.7
201606,4,24
201606,30,24.3
201606,12,25.1
201606,20,25.1
201606,16,25.3
201607,9,23.3
201607,15,23.4
201607,4,23.5
201607,26,23.5
201607,21,23.9
201607,20,24.2
201607,5,24.4
201607,22,24.4
201607,8,24.7
201607,18,24.9
201607,11,25.1
201607,10,25.2
201607,16,25.2
201607,19,25.4
201607,12,25.7
201607,23,25.7
201607,14,25.9
201607,25,25.9
201607,3,26.1
201607,7,26.3
201607,13,26.3
201607,17,26.4
201607,1,26.5
201607,27,27.2
201607,24,27.8
201607,31,28.2
201607,6,28.8
201607,28,29.1
201607,30,29.2
201607,2,29.6
201607,29,29.7
201702,7,0.4
201702,13,0.6
201702,11,0.7
201702,2,0.9
201702,14,0.9
201702,12,1.2
201702,21,1.2
201702,10,1.7
201702,8,2.2
201702,24,2.5
201702,1,2.9
201702,19,3.2
201702,27,3.3
201702,3,3.4
201702,22,3.4
201702,15,3.6
201702,18,3.6
201702,9,3.7
201702,28,3.7
201702,6,4.3
201702,26,4.5
201702,4,4.8
201702,25,4.9
201702,5,6.2
201702,20,6.6
201702,23,7.9
201702,16,8.6
201702,17,8.6
201703,7,2.1
201703,8,2.4
201703,9,4
201703,24,4.7
201703,12,4.9
201703,15,4.9
201703,10,5
201703,11,5.2
201703,25,5.2
201703,1,5.4
201703,3,5.9
201703,16,6
201703,26,6.2
201703,17,6.4
201703,2,6.6
201703,27,6.8
201703,28,6.8
201703,21,7
201703,22,7
201703,4,7.1
201703,14,7.2
201703,23,7.2
201703,5,7.6
201703,31,8
201703,18,8.1
201703,6,8.5
201703,20,8.5
201703,29,8.9
201703,13,9.8
201703,19,9.8
201703,30,12
201704,2,6.9
201704,1,7.6
201704,3,9.1
201704,10,9.2
201704,13,9.2
201704,12,9.7
201704,23,9.9
201704,9,10.4
201704,4,10.8
201704,22,10.8
201704,11,11.5
201704,20,11.5
201704,27,12.6
201704,19,12.7
201704,24,13.3
201704,26,14.5
201704,21,14.6
201704,28,14.7
201704,7,14.9
201704,8,15.3
201704,17,15.3
201704,18,15.3
201704,5,15.6
201704,14,15.9
201704,15,17
201704,6,17.1
201704,29,17.2
201704,16,18.6
