年月,日,3-1氣温(℃)-平均
200806,8,22.2
200806,7,22.5
200806,10,22.5
200806,17,22.5
200806,18,22.8
200806,11,23.3
200806,14,23.3
200806,16,23.3
200806,28,23.4
200806,19,23.7
200806,20,23.9
200806,21,24.1
200806,24,24.8
200807,1,22.2
200807,9,23.5
200807,2,24
200807,3,24
200807,10,24
200807,7,24.2
200807,8,24.7
200807,27,25.6
200807,28,25.7
200807,31,26
200807,11,26.2
200807,21,26.2
200807,30,26.2
200807,4,26.5
200807,26,27
200807,6,27.3
200807,29,27.3
200807,14,27.6
200807,18,27.6
200807,15,27.8
200807,16,28
200807,20,28
200807,13,28.2
200807,5,28.4
200807,25,28.4
200807,12,28.5
200807,17,28.7
200807,22,28.8
200807,19,29.2
200807,23,30
200807,24,30.3
200902,27,3
200902,17,3.3
200902,5,4
200902,24,4
200902,9,4.1
200902,18,4.3
200902,11,4.5
200902,21,4.6
200902,7,4.8
200902,4,5.1
200902,19,5.1
200902,22,5.3
200902,2,5.5
200902,20,5.8
200902,23,5.9
200902,8,6.2
200902,6,6.3
200902,28,6.4
200902,1,6.5
200902,10,6.8
200902,26,6.8
200902,13,7.1
200902,3,7.2
200902,16,7.7
200902,25,8.3
200902,12,8.6
200902,15,10.4
200902,14,13.9
200903,3,2.5
200903,2,5.4
200903,11,5.9
200903,4,6
200903,27,6.4
200903,12,6.5
200903,28,6.5
200903,26,6.7
200903,6,7
200903,13,7
200903,1,7.1
200903,25,7.4
200903,29,7.4
200903,5,7.7
200903,8,8
200903,14,8.1
200903,30,8.4
200903,24,8.6
200903,15,8.8
200903,9,9.4
200903,16,9.7
200903,7,9.9
200903,31,10
200903,10,10.4
200903,21,11
200903,17,11.1
200903,22,11.2
200903,23,11.4
200903,18,12.5
200903,20,12.7
200903,19,15.4
200904,1,8.7
200904,2,8.7
200904,25,10.5
200904,4,11.2
200904,3,11.5
200904,24,11.9
200904,17,12.6
200904,28,12.9
200904,27,13
200904,5,13.6
200904,6,13.9
200904,29,14.3
200904,20,14.8
200904,26,15.1
200904,8,15.2
200904,23,15.3
200904,18,15.4
200904,21,15.4
200904,7,15.9
200904,12,16.4
200904,19,16.5
200904,16,16.7
200904,30,16.8
200904,14,16.9
200904,11,17.2
200904,9,17.3
200904,10,17.4
200904,15,18.2
200904,22,18.9
200904,13,19
200905,6,15.4
200905,16,16
200905,7,16.4
200905,15,16.4
200905,14,16.7
200905,5,16.9
200905,17,17
200905,29,17.5
200905,8,17.9
200905,28,18.5
200905,31,18.8
200905,1,18.9
200905,30,18.9
200905,24,19.1
200905,4,19.3
200905,3,19.5
200905,25,19.7
200905,2,20
200905,27,20.6
200905,9,21
200905,12,21.1
200905,13,21.3
200905,26,21.3
200905,19,21.6
200905,11,21.8
200905,22,22.7
200905,18,22.8
200905,23,23.1
200905,21,23.2
200905,20,23.6
200905,10,23.7
200906,8,18.5
200906,16,19
200906,1,19.2
200906,18,19.2
200906,5,19.6
200906,15,20.1
200906,2,20.5
200906,3,20.7
200906,11,20.8
200906,14,20.8
200906,4,21
200906,17,21
200906,6,21.1
200906,9,21.1
200906,19,21.7
200906,20,22.2
200906,10,22.3
200906,21,22.5
200906,12,22.6
200906,22,22.6
200906,30,22.6
200906,7,23.1
200906,13,23.1
200906,28,23.5
200906,24,24.2
200906,25,24.9
200906,29,26
200906,23,26.7
200906,26,26.9
200906,27,27.3
200907,2,21.2
200907,1,21.9
200907,3,22.3
200907,21,22.7
200907,31,23.1
200907,6,23.3
200907,5,23.8
200907,22,23.8
200907,23,24
200907,4,24.1
200907,11,24.5
200907,12,24.7
200907,24,25.4
200907,8,25.5
200907,27,25.6
200907,28,25.9
200907,9,26.1
200907,17,26.4
200907,20,26.7
200907,10,27
200907,30,27.3
200907,13,27.4
200907,18,27.7
200907,25,27.7
200907,29,27.7
200907,14,27.8
200907,7,27.9
200907,26,28.2
200907,19,28.3
200907,15,29.5
200907,16,29.5
201002,6,1.1
201002,13,1.1
201002,4,1.3
201002,2,1.8
201002,17,2
201002,14,2.3
201002,12,2.6
201002,3,2.7
201002,5,2.7
201002,18,2.8
201002,19,2.8
201002,16,3
201002,7,3.5
201002,11,3.5
201002,8,3.7
201002,1,4.5
201002,15,4.5
201002,22,4.6
201002,20,5
201002,21,5.9
201002,28,7
201002,23,7.8
201002,10,8
201002,9,10
201002,24,10.9
201002,25,11.5
201002,27,12
201002,26,12.1
201003,9,2
201003,10,2.6
201003,29,4.3
201003,28,4.7
201003,2,4.9
201003,8,5.4
201003,25,5.4
201003,30,5.5
201003,7,5.7
201003,11,6.2
201003,31,6.3
201003,4,6.4
201003,24,6.6
201003,12,7.1
201003,26,7.3
201003,27,7.8
201003,1,8
201003,3,8
201003,18,8
201003,19,8.4
201003,17,8.5
201003,22,8.8
201003,15,9.6
201003,23,10.3
201003,14,10.5
201003,13,11.2
201003,20,11.7
201003,21,12
201003,5,12.6
201003,6,12.8
201003,16,13.6
201004,16,5.1
201004,17,6.6
201004,15,6.8
201004,4,7
201004,22,8.2
201004,12,8.5
201004,23,8.5
201004,8,8.6
201004,5,9.2
201004,9,10.1
201004,3,10.2
201004,7,10.5
201004,18,10.7
201004,24,10.7
201004,1,10.8
201004,27,11
201004,25,11.6
201004,14,11.9
201004,2,12.2
201004,28,13.1
201004,26,13.5
201004,30,13.7
201004,6,14
201004,10,14.3
201004,19,14.5
201004,13,15.3
201004,20,15.3
201004,11,15.6
201004,29,16.9
201004,21,18.3
201005,30,14.2
201005,29,14.4
201005,15,14.5
201005,13,15
201005,14,15.2
201005,1,15.3
201005,11,15.6
201005,12,15.8
201005,24,16.3
201005,26,16.4
201005,2,16.9
201005,31,17.2
201005,16,17.4
201005,23,17.4
201005,27,18
201005,7,18.2
201005,3,18.5
201005,10,18.6
201005,28,18.7
201005,19,19.4
201005,20,19.7
201005,9,19.8
201005,8,20.3
201005,4,20.8
201005,17,21.4
201005,18,21.9
201005,25,21.9
201005,5,22.7
201005,22,22.7
201005,6,23.2
201005,21,24.7
201006,14,18.2
201006,1,18.5
201006,2,19.2
201006,5,20.1
201006,3,20.9
201006,9,21.1
201006,8,21.3
201006,4,21.4
201006,6,21.7
201006,10,22.4
201006,7,22.9
201006,11,23
201006,13,23.1
201006,15,23.5
201006,23,23.7
201006,18,23.9
201006,19,24.5
201006,30,24.7
201006,26,24.8
201006,12,25.2
201006,24,25.6
201006,16,25.7
201006,27,26
201006,25,26.1
201006,29,26.1
201006,17,26.4
201006,20,26.4
201006,21,26.5
201006,22,26.8
201006,28,27.7
201007,14,21.7
201007,13,22
201007,2,24.3
201007,7,24.7
201007,9,24.9
201007,11,25.2
201007,1,25.3
201007,3,25.5
201007,29,25.5
201007,15,25.9
201007,12,26.2
201007,5,26.3
201007,6,26.4
201007,4,27.2
201007,8,27.2
201007,26,27.3
201007,30,27.3
201007,10,27.4
201007,16,27.7
201007,25,27.7
201007,17,28.4
201007,18,28.7
201007,27,29
201007,28,29.4
201007,19,29.7
201007,31,29.9
201007,24,30
201007,20,31.1
201007,23,31.2
201007,22,31.3
201007,21,32
201102,11,1.3
201102,14,1.6
201102,12,1.8
201102,2,3.6
201102,13,3.9
201102,1,4.2
201102,8,4.2
201102,15,4.2
201102,9,4.4
201102,16,4.4
201102,3,4.5
201102,28,4.5
201102,6,4.8
201102,10,5
201102,22,5.2
201102,19,5.4
201102,4,5.9
201102,17,6.2
201102,26,6.5
201102,23,6.7
201102,5,6.8
201102,20,6.9
201102,7,7
201102,21,7
201102,18,7.4
201102,24,8.3
201102,27,8.6
201102,25,10.6
201103,3,1.8
201103,4,2.6
201103,17,2.7
201103,10,4.1
201103,7,4.2
201103,11,4.3
201103,24,4.9
201103,18,5.3
201103,1,5.4
201103,5,5.4
201103,8,5.8
201103,2,5.9
201103,16,5.9
201103,26,5.9
201103,27,6
201103,9,6.1
201103,22,6.6
201103,25,6.7
201103,12,7
201103,23,7.1
201103,6,7.5
201103,28,7.6
201103,31,8.5
201103,21,8.8
201103,15,9.8
201103,29,10
201103,30,10.2
201103,13,10.3
201103,19,10.7
201103,20,11.6
201103,14,11.7
201104,3,7.5
201104,4,8
201104,19,8.8
201104,5,9.2
201104,1,9.7
201104,12,10
201104,20,10.1
201104,21,11.2
201104,2,11.5
201104,25,12.2
201104,26,12.5
201104,11,12.7
201104,6,13.2
201104,9,13.3
201104,13,13.4
201104,17,13.4
201104,10,13.8
201104,7,13.9
201104,18,13.9
201104,29,14.6
201104,22,14.8
201104,24,14.9
201104,30,15.3
201104,8,15.5
201104,14,16.2
201104,23,16.9
201104,16,17
201104,27,17.9
201104,15,18.5
201104,28,18.7
201105,5,14.4
201105,11,14.5
201105,3,14.9
201105,6,15.1
201105,24,15.1
201105,7,15.5
201105,12,15.5
201105,23,15.5
201105,31,16.2
201105,26,17.1
201105,1,17.5
201105,28,17.7
201105,27,17.9
201105,17,18
201105,29,18
201105,4,18.1
201105,30,18.3
201105,16,18.7
201105,22,18.9
201105,14,19
201105,2,19.1
201105,9,19.2
201105,25,19.2
201105,18,19.5
201105,15,19.8
201105,13,19.9
201105,8,20.5
201105,10,20.5
201105,19,20.8
201105,20,22.7
201105,21,23.7
201106,2,14.2
201106,1,14.4
201106,17,19.4
201106,18,19.8
201106,3,20.2
201106,16,20.4
201106,8,20.5
201106,26,20.6
201106,15,20.8
201106,7,21.5
201106,5,21.7
201106,19,22.1
201106,9,22.3
201106,4,22.4
201106,14,22.4
201106,27,22.4
201106,13,22.6
201106,10,22.9
201106,11,23.3
201106,12,23.4
201106,6,23.6
201106,20,24.4
201106,25,24.8
201106,21,25.4
201106,30,27.6
201106,28,28
201106,23,28.6
201106,22,28.7
201106,29,29.4
201106,24,31.3
201107,22,21.6
201107,21,21.9
201107,31,22.6
201107,23,24
201107,30,24.7
201107,19,24.8
201107,29,25.2
201107,20,25.3
201107,28,25.6
201107,24,26.2
201107,7,26.5
201107,2,27.3
201107,27,27.3
201107,25,27.4
201107,26,27.4
201107,1,27.8
201107,6,27.8
201107,3,27.9
201107,5,28.2
201107,8,28.4
201107,4,29
201107,10,29.6
201107,13,29.6
201107,12,29.7
201107,11,30
201107,9,30.1
201107,14,30.4
201107,16,30.4
201107,17,30.4
201107,18,30.4
201107,15,31
201202,2,0.6
201202,18,1.1
201202,3,1.2
201202,1,1.4
201202,29,1.4
201202,19,1.6
201202,28,2.1
201202,12,2.6
201202,16,2.6
201202,17,2.7
201202,9,2.8
201202,6,3
201202,27,3
201202,14,3.2
201202,4,3.3
201202,11,3.6
201202,13,3.8
201202,10,3.9
201202,20,3.9
201202,26,4.3
201202,5,4.4
201202,8,5.3
201202,25,5.5
201202,15,5.6
201202,21,6.7
201202,22,7
201202,7,7.1
201202,23,7.5
201202,24,10.2
201203,5,4.1
201203,4,4.9
201203,12,4.9
201203,13,5
201203,2,5.1
201203,14,5.4
201203,10,5.5
201203,15,5.5
201203,11,5.6
201203,1,6
201203,16,6.3
201203,17,6.4
201203,26,6.4
201203,21,6.5
201203,9,6.7
201203,22,7.3
201203,25,7.4
201203,19,7.5
201203,20,7.5
201203,3,7.9
201203,18,7.9
201203,27,8.3
201203,24,8.8
201203,23,9
201203,28,9.1
201203,8,9.2
201203,6,10.6
201203,29,11.1
201203,31,11.1
201203,7,12.4
201203,30,12.8
201204,7,6.4
201204,1,7.8
201204,6,8.3
201204,8,8.6
201204,14,9.6
201204,4,9.7
201204,22,9.9
201204,2,10.1
201204,5,10.5
201204,3,11.1
201204,21,11.4
201204,15,11.9
201204,16,11.9
201204,23,12.4
201204,11,12.7
201204,20,13
201204,17,13.6
201204,9,13.9
201204,19,13.9
201204,18,14.1
201204,27,16
201204,10,16.2
201204,13,16.7
201204,26,16.8
201204,25,16.9
201204,12,17
201204,28,18.1
201204,24,18.7
201204,29,19.7
201204,30,19.9
201205,22,14.3
201205,12,15.1
201205,11,15.6
201205,10,16.4
201205,13,16.4
201205,3,16.9
201205,6,17
201205,7,17.2
201205,15,17.3
201205,2,17.6
201205,9,17.7
201205,18,17.7
201205,4,18.3
201205,14,18.4
201205,1,18.8
201205,23,18.8
201205,25,18.8
201205,28,19.5
201205,21,19.6
201205,30,19.7
201205,29,20
201205,8,20.1
201205,19,20.1
201205,31,20.3
201205,17,20.4
201205,20,20.5
201205,26,20.9
201205,5,21
201205,24,21
201205,27,21.3
201205,16,21.7
201206,12,16.8
201206,14,18
201206,13,18.2
201206,25,18.2
201206,9,18.5
201206,6,18.8
201206,16,18.9
201206,11,19.2
201206,15,19.8
201206,1,20
201206,26,20
201206,3,20.1
201206,27,20.4
201206,2,20.7
201206,7,20.7
201206,5,21.1
201206,28,21.2
201206,10,21.6
201206,22,21.8
201206,4,22.1
201206,19,22.5
201206,24,22.8
201206,23,22.9
201206,17,23.2
201206,8,23.6
201206,29,23.8
201206,30,24
201206,21,24.1
201206,18,24.4
201206,20,26.7
201207,21,19
201207,20,19.6
201207,22,20.5
201207,1,21.1
201207,7,22.2
201207,8,22.7
201207,3,22.8
201207,2,23.2
201207,23,24.5
201207,9,24.6
201207,6,25.4
201207,4,25.7
201207,5,25.9
201207,12,25.9
201207,10,26.5
201207,24,26.5
201207,11,27.1
201207,13,27.2
201207,19,27.5
201207,14,28.3
201207,15,28.4
201207,18,29.2
201207,25,29.2
201207,31,29.8
201207,16,30.1
201207,30,30.2
201207,29,30.3
201207,17,30.4
201207,26,30.6
201207,28,30.7
201207,27,31.2
201302,16,1.4
201302,24,1.4
201302,25,1.5
201302,6,2.1
201302,17,2.2
201302,21,2.2
201302,9,2.8
201302,12,2.8
201302,8,2.9
201302,20,3.3
201302,11,3.4
201302,15,3.4
201302,26,3.7
201302,22,3.9
201302,10,4
201302,19,4
201302,23,4.2
201302,18,4.3
201302,7,4.4
201302,14,4.4
201302,1,4.5
201302,13,5.5
201302,27,5.8
201302,5,7.5
201302,3,7.6
201302,4,7.8
201302,28,9
201302,2,10.8
201303,4,4.9
201303,3,5.7
201303,11,5.9
201303,5,6.5
201303,2,6.9
201303,31,6.9
201303,30,7.5
201303,15,7.6
201303,27,7.8
201303,14,8
201303,12,8.3
201303,26,8.3
201303,25,8.6
201303,6,9.1
201303,21,9.3
201303,1,9.5
201303,10,9.7
201303,24,10
201303,7,10.3
201303,16,10.8
201303,22,12
201303,17,12.1
201303,13,12.9
201303,23,13.2
201303,8,13.7
201303,28,14.3
201303,29,15.4
201303,18,15.5
201303,9,16.1
201303,20,16.1
201303,19,18.6
201304,21,6.8
201304,20,8.2
201304,11,8.3
201304,2,9.2
201304,12,9.7
201304,22,9.8
201304,1,10.2
201304,13,11.1
201304,10,11.8
201304,23,11.9
201304,8,12.3
201304,24,12.4
201304,3,12.5
201304,9,13
201304,19,13.2
201304,27,13.6
201304,14,14.2
201304,28,14.3
201304,26,14.8
201304,16,14.9
201304,6,15
201304,7,15.1
201304,15,15.1
201304,29,16
201304,30,16.3
201304,5,16.4
201304,4,16.9
201304,17,17.6
201304,25,18.2
201304,18,18.4
201305,7,13.4
201305,2,13.7
201305,3,14.1
201305,4,14.9
201305,1,15.3
201305,8,15.9
201305,11,17
201305,5,17.5
201305,13,17.6
201305,17,18.3
201305,25,18.3
201305,6,18.5
201305,9,18.8
201305,18,19.1
201305,20,19.1
201305,16,19.5
201305,19,19.7
201305,30,19.8
201305,10,20
201305,12,20.1
201305,15,20.2
201305,29,20.7
201305,26,21.5
201305,14,22
201305,28,22.1
201305,24,22.3
201305,31,22.4
201305,27,22.5
201305,23,22.7
201305,22,23.2
201305,21,23.3
201306,2,19
201306,1,20.4
201306,26,20.9
201306,3,21
201306,12,21
201306,7,21.5
201306,11,21.6
201306,21,21.7
201306,13,21.9
201306,8,22.1
201306,20,22.2
201306,27,22.2
201306,22,22.3
201306,6,22.4
201306,28,22.4
201306,30,22.9
201306,23,23
201306,5,23.2
201306,4,23.3
201306,10,23.3
201306,24,23.5
201306,29,23.5
201306,16,23.6
201306,19,23.7
201306,9,23.8
201306,14,24.1
201306,25,24.4
201306,15,25.2
201306,18,25.5
201306,17,25.7
201307,24,23
201307,17,23.1
201307,3,23.3
201307,25,24.1
201307,1,24.2
201307,20,24.2
201307,29,24.2
201307,21,24.4
201307,2,24.6
201307,4,24.6
201307,5,25.3
201307,27,25.5
201307,16,25.6
201307,22,25.9
201307,28,26.2
201307,31,26.6
201307,19,26.8
201307,23,27.1
201307,30,27.2
201307,18,27.4
201307,26,27.4
201307,13,28.1
201307,14,28.3
201307,15,28.3
201307,6,28.6
201307,7,28.6
201307,8,29
201307,9,29.3
201307,12,30
201307,10,30.1
201307,11,30.8
201402,8,-0.8
201402,5,-0.5
201402,14,0.6
201402,6,1
201402,20,1.7
201402,18,2.1
201402,19,2.2
201402,15,2.6
201402,21,2.6
201402,7,2.7
201402,11,2.7
201402,22,2.7
201402,23,3.1
201402,4,3.2
201402,12,3.4
201402,13,3.5
201402,17,3.5
201402,10,3.6
201402,9,3.7
201402,24,3.7
201402,16,4.9
201402,1,5.3
201402,25,5.3
201402,2,6.4
201402,27,6.9
201402,26,7.4
201402,3,7.9
201402,28,12.1
201403,10,3
201403,7,3.1
201403,6,3.7
201403,8,4.3
201403,11,4.5
201403,4,4.9
201403,9,4.9
201403,2,5
201403,5,5.4
201403,3,5.6
201403,15,7.2
201403,20,7.2
201403,22,7.8
201403,1,7.9
201403,21,8.1
201403,13,8.4
201403,16,8.4
201403,14,8.9
201403,12,9.3
201403,23,9.8
201403,17,10.2
201403,19,10.3
201403,27,10.7
201403,24,12.2
201403,18,13.2
201403,30,13.7
201403,31,13.7
201403,28,13.9
201403,26,14.6
201403,25,14.9
201403,29,15.8
201404,6,8.3
201404,20,9
201404,5,10
201404,7,10.5
201404,18,10.5
201404,19,11
201404,11,11.4
201404,21,12.1
201404,12,12.6
201404,13,12.9
201404,1,13
201404,3,13
201404,2,13.5
201404,14,13.5
201404,8,13.7
201404,9,14.1
201404,4,14.2
201404,10,14.6
201404,15,15.7
201404,22,15.8
201404,23,15.8
201404,24,15.9
201404,30,15.9
201404,28,17
201404,29,17
201404,17,17.1
201404,25,17.1
201404,27,17.7
201404,26,17.9
201404,16,18.8
201405,6,13.4
201405,7,15.6
201405,5,16.2
201405,21,16.9
201405,9,17.2
201405,8,17.7
201405,23,18
201405,12,18.2
201405,4,18.3
201405,10,18.7
201405,22,18.7
201405,1,19.2
201405,13,19.5
201405,15,19.6
201405,17,19.7
201405,26,20.1
201405,2,20.2
201405,11,20.2
201405,18,20.3
201405,3,20.4
201405,19,20.6
201405,24,20.7
201405,16,20.8
201405,20,21.5
201405,29,21.5
201405,14,21.6
201405,27,22.2
201405,28,23
201405,25,23.5
201405,30,23.8
201405,31,25.9
201406,7,17.9
201406,6,18.5
201406,8,19.5
201406,5,20.5
201406,11,21
201406,12,21.7
201406,24,21.7
201406,25,21.8
201406,22,21.9
201406,28,22
201406,9,22.4
201406,18,22.8
201406,26,23.1
201406,10,23.3
201406,29,23.3
201406,3,23.4
201406,20,23.5
201406,30,23.5
201406,23,23.8
201406,14,23.9
201406,19,24.1
201406,27,24.2
201406,15,24.3
201406,13,24.4
201406,4,24.5
201406,21,24.7
201406,17,24.8
201406,16,25.3
201406,2,25.4
201406,1,27.1
201407,4,20.7
201407,5,20.9
201407,19,22.1
201407,7,22.5
201407,9,23
201407,18,23.4
201407,6,24
201407,3,24.1
201407,20,24.1
201407,1,25
201407,21,25.1
201407,10,25.5
201407,13,25.8
201407,2,26
201407,8,26.3
201407,17,26.5
201407,28,27
201407,29,27
201407,14,27.2
201407,22,27.4
201407,30,27.5
201407,15,28
201407,16,28.3
201407,27,28.6
201407,12,29.2
201407,24,29.2
201407,23,29.3
201407,31,29.3
201407,11,29.5
201407,25,30.5
201407,26,30.8
201502,9,2.3
201502,10,2.3
201502,5,2.7
201502,1,3
201502,8,3.1
201502,13,3.4
201502,18,3.6
201502,17,3.8
201502,4,3.9
201502,11,3.9
201502,2,4
201502,14,4
201502,15,4.1
201502,6,4.3
201502,3,4.4
201502,21,4.8
201502,22,4.8
201502,7,4.9
201502,12,5.1
201502,20,5.7
201502,19,6
201502,26,6.1
201502,28,6.4
201502,16,6.7
201502,27,7
201502,25,8.7
201502,24,9
201502,23,10.5
201503,3,3.9
201503,11,5.3
201503,1,5.5
201503,7,6.1
201503,12,6.6
201503,24,6.8
201503,15,6.9
201503,10,7.1
201503,25,7.2
201503,6,7.3
201503,2,7.7
201503,13,7.9
201503,14,8.1
201503,5,8.2
201503,8,8.5
201503,9,9.2
201503,26,9.2
201503,23,9.5
201503,16,9.8
201503,4,10.4
201503,21,10.8
201503,22,11.3
201503,19,11.7
201503,27,12
201503,20,12.2
201503,28,12.9
201503,29,13.9
201503,18,14.3
201503,17,14.5
201503,31,16.1
201503,30,16.5
201504,8,3.3
201504,9,6.1
201504,10,7.8
201504,13,9.1
201504,7,10.2
201504,5,10.4
201504,14,11.7
201504,2,12
201504,11,12.1
201504,12,12.1
201504,4,12.9
201504,19,13.6
201504,18,14
201504,1,14.1
201504,3,14.5
201504,15,14.6
201504,20,14.6
201504,16,14.9
201504,17,15.2
201504,6,15.8
201504,22,16.3
201504,21,17.2
201504,25,17.5
201504,26,17.5
201504,24,17.8
201504,23,18.4
201504,29,19.7
201504,30,19.8
201504,27,20.1
201504,28,21.8
201505,12,16.8
201505,11,17
201505,9,18
201505,6,18.1
201505,10,18.4
201505,5,18.9
201505,21,19.4
201505,7,19.7
201505,22,19.7
201505,19,20
201505,16,21
201505,29,21
201505,3,21.1
201505,1,21.2
201505,25,21.4
201505,2,21.5
201505,8,21.5
201505,18,21.6
201505,23,22
201505,4,22.1
201505,24,22.2
201505,20,22.6
201505,28,22.7
201505,13,22.8
201505,14,22.9
201505,15,23
201505,17,23.2
201505,26,23.6
201505,27,24
201505,30,24.9
201505,31,25.5
201506,5,17.8
201506,6,18.8
201506,19,18.9
201506,9,20.5
201506,7,20.6
201506,18,20.6
201506,8,20.9
201506,17,21
201506,21,21.1
201506,3,21.7
201506,20,21.7
201506,27,21.8
201506,29,22.1
201506,4,22.3
201506,26,22.3
201506,30,22.3
201506,12,22.6
201506,16,23.1
201506,23,23.2
201506,22,23.4
201506,28,23.7
201506,1,23.8
201506,2,23.8
201506,14,23.8
201506,10,24
201506,11,24.1
201506,24,24.3
201506,25,25.1
201506,15,25.6
201506,13,25.8
201507,9,19.9
201507,6,20.1
201507,1,20.5
201507,5,21.4
201507,7,21.7
201507,3,21.9
201507,2,22.3
201507,8,22.6
201507,4,22.8
201507,10,24.2
201507,16,24.6
201507,18,25
201507,11,26.6
201507,17,26.6
201507,12,28.1
201507,19,28.2
201507,23,28.3
201507,15,28.9
201507,29,29.1
201507,30,29.1
201507,20,29.3
201507,28,29.5
201507,24,29.6
201507,21,30
201507,13,30.4
201507,22,30.4
201507,31,30.7
201507,25,30.9
201507,14,31
201507,27,31
201507,26,31.9
201602,25,2.8
201602,8,3.1
201602,4,3.9
201602,7,3.9
201602,17,4
201602,18,4
201602,16,4.1
201602,3,4.3
201602,9,4.3
201602,10,4.3
201602,1,4.5
201602,26,4.6
201602,2,4.9
201602,11,5.1
201602,12,5.1
201602,24,5.7
201602,6,5.9
201602,5,6.3
201602,27,6.5
201602,22,6.6
201602,15,6.8
201602,23,6.9
201602,20,7.1
201602,29,7.7
201602,28,7.8
201602,19,8.6
201602,21,9.1
201602,13,10.7
201602,14,14.3
201603,1,3.7
201603,11,4.2
201603,12,5.3
201603,14,5.4
201603,2,5.5
201603,13,6.1
201603,24,6.4
201603,10,6.5
201603,16,6.8
201603,15,7.1
201603,25,7.1
201603,3,8.5
201603,9,8.5
201603,26,8.6
201603,4,9
201603,5,9.3
201603,21,9.8
201603,22,9.9
201603,27,10.3
201603,23,10.4
201603,28,11.8
201603,7,12
201603,6,12.2
201603,29,12.3
201603,17,12.6
201603,20,12.9
201603,18,13.1
201603,30,13.6
201603,19,14.5
201603,31,15
201603,8,16
201604,12,10
201604,5,10.3
201604,11,10.6
201604,2,11.1
201604,7,11.6
201604,1,12.7
201604,16,13.5
201604,21,13.8
201604,6,13.9
201604,28,14.3
201604,13,14.4
201604,20,14.4
201604,4,14.6
201604,29,14.7
201604,3,14.8
201604,15,15
201604,30,15.5
201604,9,15.9
201604,19,16
201604,24,16.3
201604,14,16.4
201604,10,16.5
201604,27,16.7
201604,22,17.1
201604,8,17.2
201604,23,17.7
201604,25,17.9
201604,18,18.3
201604,26,19.2
201604,17,19.6
201605,2,16.6
201605,16,16.8
201605,17,16.9
201605,30,17.1
201605,20,17.4
201605,6,17.7
201605,15,17.8
201605,9,18
201605,11,18.4
201605,1,18.6
201605,10,19.1
201605,21,19.2
201605,18,19.5
201605,19,19.7
201605,28,19.9
201605,3,20.1
201605,27,20.6
201605,5,20.7
201605,31,20.9
201605,14,21.1
201605,7,21.3
201605,8,21.3
201605,13,21.3
201605,25,21.9
201605,12,22
201605,22,22.4
201605,29,22.5
201605,4,23.1
201605,26,23.8
201605,24,24.2
201605,23,24.7
201606,7,18.9
201606,15,19
201606,2,19.7
201606,3,19.8
201606,13,19.8
201606,6,20.2
201606,28,20.2
201606,16,20.8
201606,24,21.3
201606,1,21.5
201606,22,21.7
201606,9,22
201606,4,22.2
201606,29,22.2
201606,5,22.5
201606,14,22.7
201606,8,23
201606,23,23.1
201606,21,23.6
201606,30,23.8
201606,25,23.9
201606,12,24.3
201606,19,24.4
201606,20,24.7
201606,27,24.9
201606,11,25
201606,10,25.5
201606,17,25.6
201606,26,25.9
201606,18,27.5
201607,22,21.2
201607,5,21.3
201607,15,22
201607,21,22
201607,23,22.1
201607,9,23
201607,6,23.1
201607,26,23.2
201607,16,23.7
201607,24,23.9
201607,27,24.4
201607,25,24.8
201607,13,25
201607,8,25.3
201607,17,25.8
201607,14,26
201607,10,26.3
201607,20,26.4
201607,1,26.6
201607,2,26.7
201607,28,26.7
201607,7,26.8
201607,4,27.4
201607,12,27.9
201607,29,28
201607,19,28.4
201607,30,28.4
201607,31,28.4
201607,11,28.9
201607,3,29.1
201607,18,29.1
201702,9,2.3
201702,11,3.2
201702,10,3.6
201702,1,3.8
201702,2,3.9
201702,7,4.3
201702,12,4.6
201702,21,4.6
201702,8,4.7
201702,14,4.8
201702,5,4.9
201702,19,5.2
201702,13,5.5
201702,22,5.5
201702,28,5.7
201702,15,5.8
201702,24,6.1
201702,16,6.2
201702,25,6.3
201702,27,6.6
201702,3,6.7
201702,6,7
201702,18,7.2
201702,4,7.5
201702,20,7.6
201702,26,8.4
201702,23,9.4
201702,17,10.1
201703,8,5.2
201703,26,5.3
201703,15,5.5
201703,7,5.6
201703,1,5.8
201703,27,5.9
201703,12,6.5
201703,2,7
201703,9,7.2
201703,11,7.2
201703,10,7.3
201703,24,7.3
201703,4,7.8
201703,16,7.8
201703,25,7.8
201703,13,7.9
201703,14,8
201703,3,8.3
201703,17,8.3
201703,23,8.3
201703,21,8.5
201703,22,8.5
201703,28,8.6
201703,6,8.7
201703,31,8.7
201703,29,8.9
201703,5,9.1
201703,18,9.5
201703,19,10.8
201703,30,11.4
201703,20,12.3
201704,1,6.3
201704,11,7.1
201704,2,8.6
201704,3,9.2
201704,10,10.7
201704,4,11.2
201704,13,11.6
201704,5,13.6
201704,12,14
201704,14,14.2
201704,23,14.2
201704,9,14.3
201704,24,14.7
201704,28,14.8
201704,8,14.9
201704,22,15
201704,29,15.1
201704,21,15.4
201704,26,15.4
201704,6,15.5
201704,19,15.9
201704,20,15.9
201704,25,15.9
201704,27,15.9
201704,15,16.8
201704,30,17.5
201704,7,17.9
201704,17,18.3
201704,18,19.1
201704,16,19.4
201705,10,15.8
201705,1,15.9
201705,17,16.6
201705,3,16.9
201705,15,16.9
201705,2,17
201705,13,17
201705,26,17.5
201705,14,18.3
